r,l,t
6490.021598,30,116.709389
6318.536066,30,116.788243
458.435815,30,116.87149
7224.797491,30,116.951229
2630.829873,30,117.092247
5876.118385,30,117.177526
6135.846795,30,117.25951
-114.353748,30,117.331964
545.16841,30,117.407506
5501.234499,30,117.485663
6592.872333,30,117.56912
-3418.43628,30,117.648773
3861.218241,30,117.726833
-2135.941481,30,117.800375
-11900.012688,30,117.880949
-10011.765852,30,117.961103
3297.702741,30,118.046432
5427.666349,30,118.13412
4099.225657,30,118.222999
2694.222572,30,118.302216
7253.171012,30,118.386041
3805.693141,30,118.464067
2645.332069,30,118.540789
5637.34041,30,118.621854
2412.504372,30,118.704505
5128.898729,30,118.786168
5040.859432,30,118.869443
-3426.739317,30,118.945421
6689.794254,30,119.026985
4016.133072,30,119.101625
7029.172499,30,119.184906
-10404.961639,30,119.260289
6292.437307,30,119.342113
7032.559449,30,119.41986
-10328.157267,30,119.51171
3614.469615,30,119.594703
2674.598278,30,119.673669
4460.234632,30,119.753765
-2560.821075,30,119.836051
-1241.093592,30,119.916349
-393.042178,30,119.999991
2704.293603,30,120.083657
4306.184484,30,120.167362
3367.43623,30,120.247981
6475.888882,30,120.336218
-4389.261692,30,120.424107
7264.57254,30,120.517763
5901.323521,30,120.606882
4503.978221,30,120.702872
4619.332278,30,120.780291
6204.389079,30,120.863503
4528.628926,30,120.944432
1203.984007,30,121.027268
3206.177064,30,121.108881
7976.097558,30,121.20139
-59.290087,30,121.284987
127.135274,30,121.365847
-918.567644,30,121.450497
-4623.096109,30,121.543867
3556.428777,30,121.634096
3995.366711,30,121.722131
6403.324742,30,121.806273
4574.230188,30,121.89025
3112.552919,30,121.966731
6048.758274,30,122.045973
-7606.653424,30,122.123073
7566.5594,30,122.20527
4401.135786,30,122.292675
3240.937792,30,122.385698
1923.818069,30,122.483163
2362.208659,30,122.587991
6570.10367,30,122.672166
6551.288427,30,122.76621
4512.88935,30,122.848263
5402.019358,30,122.953621
4327.399517,30,123.055368
5614.666026,30,123.154183
1450.889605,30,123.277332
6121.486892,30,123.369993
7930.841659,30,123.45807
-4366.405723,30,123.557759
5980.905898,30,123.651221
6595.034717,30,123.747173
6385.865132,30,123.835866
5122.734896,30,123.929483
7632.442996,30,124.029644
5150.276145,30,124.125966
7243.975101,30,124.225742
7442.981923,30,124.337088
1206.725137,30,124.433141
-4790.042104,30,124.538563
4660.740187,30,124.643596
7494.2262,30,124.753065
3081.690398,30,124.858155
4703.013403,30,124.963167
7868.381103,30,125.065455
-4418.064616,30,125.167568
3834.920339,30,125.267313
233.052665,30,125.367542
7159.90413,30,125.464134
