r,l,t
2371.382549,30,244.305676
1867.149285,30,244.365605
-1635.695619,30,244.435421
-4570.637626,30,244.503937
-25.996954,30,244.571816
-3545.28136,30,244.639246
-798.703806,30,244.710898
-173.760305,30,244.775806
-68.269731,30,244.840808
1958.663232,30,244.903341
0.0,30,244.967026
-1405.577384,30,245.029215
2382.09716,30,245.0927
-1232.435043,30,245.155373
-585.292044,30,245.224175
-4167.701421,30,245.288797
5040.831582,30,245.354768
1068.732428,30,245.416369
5408.707116,30,245.48094
3144.379046,30,245.542111
3562.083747,30,245.607463
5735.230957,30,245.668336
4374.30439,30,245.733831
1176.340914,30,245.796139
2619.456693,30,245.86904
1882.074835,30,245.932123
-13645.524921,30,246.002662
-14206.692057,30,246.067531
2256.598649,30,246.139606
-2481.351156,30,246.210849
-6070.397108,30,246.282806
-9646.937056,30,246.354889
-9701.345347,30,246.427263
-397.00314,30,246.492691
2136.036823,30,246.563599
898.298081,30,246.636559
940.032841,30,246.711759
-1102.542474,30,246.782703
4532.453628,30,246.8546
3330.136006,30,246.923549
2184.682544,30,246.992043
-4623.096109,30,247.05779
2438.401695,30,247.123232
-2101.44372,30,247.18781
5049.173684,30,247.253782
-9.0,30,247.316174
2277.439533,30,247.379816
2690.923651,30,247.442325
2706.036026,30,247.514269
-1177.350467,30,247.584485
7037.948403,30,247.660696
679.941876,30,247.726643
3194.101668,30,247.790153
2161.249905,30,247.856848
6561.299409,30,247.922624
154.844539,30,247.983487
2647.399273,30,248.048739
1940.747852,30,248.111205
3069.653946,30,248.178963
-6523.020325,30,248.253967
-11584.567992,30,248.341658
-13546.239414,30,248.417361
-901.427697,30,248.488775
-4849.526814,30,248.552356
-2218.207637,30,248.618665
-5139.034986,30,248.67999
351.907762,30,248.750061
5677.862374,30,248.818817
4260.026761,30,248.893769
1706.931173,30,248.96169
-171.0,30,249.037294
448.872259,30,249.111151
4224.016076,30,249.181895
2155.526264,30,249.24308
2514.370872,30,249.314159
26.262585,30,249.374904
-104.793297,30,249.43894
3246.534521,30,249.500586
-9.0,30,249.564319
222.646124,30,249.624905
3234.076531,30,249.692497
4096.750829,30,249.753391
-12481.771694,30,249.821131
-2530.528185,30,249.88451
-3615.17095,30,249.953282
177.285858,30,250.018338
-12.497262,30,250.08256
422.137558,30,250.141656
2907.411419,30,250.208437
-3897.998848,30,250.274335
2888.977447,30,250.349599
-1522.386352,30,250.42094
-4827.735363,30,250.493219
2956.501911,30,250.558921
-2333.383289,30,250.630252
-8596.745122,30,250.694705
-8415.268003,30,250.763188
737.0,30,250.824341
-656.810102,30,250.892764
717.437945,30,250.956733
