episode,q_loss
232,27837.81640625
233,27837.81640625
234,27837.81640625
235,27837.81640625
236,28205.322265625
237,28205.322265625
238,28205.322265625
239,28205.322265625
240,27913.14453125
241,27913.14453125
242,27913.14453125
243,27913.14453125
244,30121.751953125
245,30121.751953125
246,30121.751953125
247,30121.751953125
248,27738.345703125
249,27738.345703125
250,27738.345703125
251,27738.345703125
252,24967.15625
253,24967.15625
254,24967.15625
255,24967.15625
256,29436.890625
257,29436.890625
258,29436.890625
259,29436.890625
260,25806.794921875
261,25806.794921875
262,25806.794921875
263,25806.794921875
264,26361.2734375
265,26361.2734375
266,26361.2734375
267,26361.2734375
268,27219.123046875
269,27219.123046875
270,27219.123046875
271,27219.123046875
272,29491.115234375
273,29491.115234375
274,29491.115234375
275,29491.115234375
276,26540.06640625
277,26540.06640625
278,26540.06640625
279,26540.06640625
280,27884.888671875
281,27884.888671875
282,27884.888671875
283,27884.888671875
284,27814.603515625
285,27814.603515625
286,27814.603515625
287,27814.603515625
288,25066.37109375
289,25066.37109375
290,25066.37109375
291,25066.37109375
292,24170.658203125
293,24170.658203125
294,24170.658203125
295,24170.658203125
296,28737.71875
297,28737.71875
298,28737.71875
299,28737.71875
300,25861.95703125
301,25861.95703125
302,25861.95703125
303,25861.95703125
304,28012.53515625
305,28012.53515625
306,28012.53515625
307,28012.53515625
308,28795.32421875
309,28795.32421875
310,28795.32421875
311,28795.32421875
312,25898.0078125
313,25898.0078125
314,25898.0078125
315,25898.0078125
316,26509.138671875
317,26509.138671875
318,26509.138671875
319,26509.138671875
320,26340.259765625
321,26340.259765625
322,26340.259765625
323,26340.259765625
324,26178.275390625
325,26178.275390625
326,26178.275390625
327,26178.275390625
328,25340.21875
329,25340.21875
330,25340.21875
331,25340.21875
332,27496.53515625
333,27496.53515625
334,27496.53515625
335,27496.53515625
336,25355.046875
337,25355.046875
338,25355.046875
339,25355.046875
340,24761.349609375
341,24761.349609375
342,24761.349609375
343,24761.349609375
344,26442.57421875
345,26442.57421875
346,26442.57421875
347,26442.57421875
348,23114.490234375
349,23114.490234375
350,23114.490234375
351,23114.490234375
352,24662.509765625
353,24662.509765625
354,24662.509765625
355,24662.509765625
356,26446.603515625
357,26446.603515625
358,26446.603515625
359,26446.603515625
360,24061.46875
361,24061.46875
362,24061.46875
363,24061.46875
364,25974.275390625
365,25974.275390625
366,25974.275390625
367,25974.275390625
368,24960.203125
369,24960.203125
370,24960.203125
371,24960.203125
372,23501.0859375
373,23501.0859375
374,23501.0859375
375,23501.0859375
376,24156.462890625
377,24156.462890625
378,24156.462890625
379,24156.462890625
380,25707.20703125
381,25707.20703125
382,25707.20703125
383,25707.20703125
384,25203.599609375
385,25203.599609375
386,25203.599609375
387,25203.599609375
388,24554.828125
389,24554.828125
390,24554.828125
391,24554.828125
392,25330.669921875
393,25330.669921875
394,25330.669921875
395,25330.669921875
396,23485.24609375
397,23485.24609375
398,23485.24609375
399,23485.24609375
400,24806.373046875
401,24806.373046875
402,24806.373046875
403,24806.373046875
404,23972.86328125
405,23972.86328125
406,23972.86328125
407,23972.86328125
408,23964.310546875
409,23964.310546875
410,23964.310546875
411,23964.310546875
412,24500.1640625
413,24500.1640625
414,24500.1640625
415,24500.1640625
416,26930.923828125
417,26930.923828125
418,26930.923828125
419,26930.923828125
420,24138.07421875
421,24138.07421875
422,24138.07421875
423,24138.07421875
424,23865.3984375
425,23865.3984375
426,23865.3984375
427,23865.3984375
428,24432.37890625
429,24432.37890625
430,24432.37890625
431,24432.37890625
432,21969.5625
433,21969.5625
434,21969.5625
435,21969.5625
436,26108.744140625
437,26108.744140625
438,26108.744140625
439,26108.744140625
440,25799.935546875
441,25799.935546875
442,25799.935546875
443,25799.935546875
444,21674.640625
445,21674.640625
446,21674.640625
447,21674.640625
448,23617.810546875
449,23617.810546875
450,23617.810546875
451,23617.810546875
452,22536.109375
453,22536.109375
454,22536.109375
455,22536.109375
456,23683.4375
457,23683.4375
458,23683.4375
459,23683.4375
460,22425.021484375
461,22425.021484375
462,22425.021484375
463,22425.021484375
464,22695.810546875
465,22695.810546875
466,22695.810546875
467,22695.810546875
468,18629.25390625
469,18629.25390625
470,18629.25390625
471,18629.25390625
472,20796.822265625
473,20796.822265625
474,20796.822265625
475,20796.822265625
476,18517.58984375
477,18517.58984375
478,18517.58984375
479,18517.58984375
480,21175.84765625
481,21175.84765625
482,21175.84765625
483,21175.84765625
484,23124.595703125
485,23124.595703125
486,23124.595703125
487,23124.595703125
488,22488.931640625
489,22488.931640625
490,22488.931640625
491,22488.931640625
492,23204.66015625
493,23204.66015625
494,23204.66015625
495,23204.66015625
496,20951.92578125
497,20951.92578125
498,20951.92578125
499,20951.92578125
500,23926.10546875
501,23926.10546875
502,23926.10546875
503,23926.10546875
504,20570.810546875
505,20570.810546875
506,20570.810546875
507,20570.810546875
508,23370.67578125
509,23370.67578125
510,23370.67578125
511,23370.67578125
512,21527.814453125
513,21527.814453125
514,21527.814453125
515,21527.814453125
516,18775.439453125
517,18775.439453125
518,18775.439453125
519,18775.439453125
520,20133.89453125
521,20133.89453125
522,20133.89453125
523,20133.89453125
524,21713.953125
525,21713.953125
526,21713.953125
527,21713.953125
528,19104.33203125
529,19104.33203125
530,19104.33203125
531,19104.33203125
532,21303.029296875
533,21303.029296875
534,21303.029296875
535,21303.029296875
536,20910.052734375
537,20910.052734375
538,20910.052734375
539,20910.052734375
540,20413.9921875
541,20413.9921875
542,20413.9921875
543,20413.9921875
544,20542.72265625
545,20542.72265625
546,20542.72265625
547,20542.72265625
548,23480.43359375
549,23480.43359375
550,23480.43359375
551,23480.43359375
552,22460.4140625
553,22460.4140625
554,22460.4140625
555,22460.4140625
556,22549.19921875
557,22549.19921875
558,22549.19921875
559,22549.19921875
560,20114.517578125
561,20114.517578125
562,20114.517578125
563,20114.517578125
564,20176.619140625
565,20176.619140625
566,20176.619140625
567,20176.619140625
568,22798.708984375
569,22798.708984375
570,22798.708984375
571,22798.708984375
572,20624.544921875
573,20624.544921875
574,20624.544921875
575,20624.544921875
576,21063.23828125
577,21063.23828125
578,21063.23828125
579,21063.23828125
580,19277.986328125
581,19277.986328125
582,19277.986328125
583,19277.986328125
584,21162.384765625
585,21162.384765625
586,21162.384765625
587,21162.384765625
588,20847.693359375
589,20847.693359375
590,20847.693359375
591,20847.693359375
592,18918.732421875
593,18918.732421875
594,18918.732421875
595,18918.732421875
596,18511.94140625
597,18511.94140625
598,18511.94140625
599,18511.94140625
600,19548.005859375
601,19548.005859375
602,19548.005859375
603,19548.005859375
604,20349.150390625
605,20349.150390625
606,20349.150390625
607,20349.150390625
608,16514.15625
609,16514.15625
610,16514.15625
611,16514.15625
612,19517.76953125
613,19517.76953125
614,19517.76953125
615,19517.76953125
616,21351.65625
617,21351.65625
618,21351.65625
619,21351.65625
620,18140.41015625
621,18140.41015625
622,18140.41015625
623,18140.41015625
624,16456.48828125
625,16456.48828125
626,16456.48828125
627,16456.48828125
628,17003.751953125
629,17003.751953125
630,17003.751953125
631,17003.751953125
632,18891.947265625
633,18891.947265625
634,18891.947265625
635,18891.947265625
636,18987.73828125
637,18987.73828125
638,18987.73828125
639,18987.73828125
640,18817.7734375
641,18817.7734375
642,18817.7734375
643,18817.7734375
644,19351.16796875
645,19351.16796875
646,19351.16796875
647,19351.16796875
648,20542.3671875
649,20542.3671875
650,20542.3671875
651,20542.3671875
652,17314.40625
653,17314.40625
654,17314.40625
655,17314.40625
656,14526.828125
657,14526.828125
658,14526.828125
659,14526.828125
660,21013.02734375
661,21013.02734375
662,21013.02734375
663,21013.02734375
664,21119.869140625
665,21119.869140625
666,21119.869140625
667,21119.869140625
668,16364.9931640625
669,16364.9931640625
670,16364.9931640625
671,16364.9931640625
672,19786.8125
673,19786.8125
674,19786.8125
675,19786.8125
676,16063.1982421875
677,16063.1982421875
678,16063.1982421875
679,16063.1982421875
680,13924.4599609375
681,13924.4599609375
682,13924.4599609375
683,13924.4599609375
684,16651.71484375
685,16651.71484375
686,16651.71484375
687,16651.71484375
688,18379.4765625
689,18379.4765625
690,18379.4765625
691,18379.4765625
692,17187.06640625
693,17187.06640625
694,17187.06640625
695,17187.06640625
696,17511.603515625
697,17511.603515625
698,17511.603515625
699,17511.603515625
700,15972.8125
701,15972.8125
702,15972.8125
703,15972.8125
704,14743.4462890625
705,14743.4462890625
706,14743.4462890625
707,14743.4462890625
708,16137.216796875
709,16137.216796875
710,16137.216796875
711,16137.216796875
712,15390.609375
713,15390.609375
714,15390.609375
715,15390.609375
716,19017.0390625
717,19017.0390625
718,19017.0390625
719,19017.0390625
720,15784.576171875
721,15784.576171875
722,15784.576171875
723,15784.576171875
724,18665.919921875
725,18665.919921875
726,18665.919921875
727,18665.919921875
728,15875.6318359375
729,15875.6318359375
730,15875.6318359375
731,15875.6318359375
732,13834.921875
733,13834.921875
734,13834.921875
735,13834.921875
736,15062.3330078125
737,15062.3330078125
738,15062.3330078125
739,15062.3330078125
740,17295.83984375
741,17295.83984375
742,17295.83984375
743,17295.83984375
744,15171.4697265625
745,15171.4697265625
746,15171.4697265625
747,15171.4697265625
748,15614.0556640625
749,15614.0556640625
750,15614.0556640625
751,15614.0556640625
752,14284.3564453125
753,14284.3564453125
754,14284.3564453125
755,14284.3564453125
756,14139.0390625
757,14139.0390625
758,14139.0390625
759,14139.0390625
760,16006.5947265625
761,16006.5947265625
762,16006.5947265625
763,16006.5947265625
764,12908.076171875
765,12908.076171875
766,12908.076171875
767,12908.076171875
768,14204.697265625
769,14204.697265625
770,14204.697265625
771,14204.697265625
772,14740.98046875
773,14740.98046875
774,14740.98046875
775,14740.98046875
776,15322.92578125
777,15322.92578125
778,15322.92578125
779,15322.92578125
780,16113.6015625
781,16113.6015625
782,16113.6015625
783,16113.6015625
784,13654.298828125
785,13654.298828125
786,13654.298828125
787,13654.298828125
788,14620.4365234375
789,14620.4365234375
790,14620.4365234375
791,14620.4365234375
792,16859.939453125
793,16859.939453125
794,16859.939453125
795,16859.939453125
796,11427.75
797,11427.75
798,11427.75
799,11427.75
800,15189.408203125
801,15189.408203125
802,15189.408203125
803,15189.408203125
804,14167.494140625
805,14167.494140625
806,14167.494140625
807,14167.494140625
808,13380.57421875
809,13380.57421875
810,13380.57421875
811,13380.57421875
812,15181.21484375
813,15181.21484375
814,15181.21484375
815,15181.21484375
816,11431.001953125
817,11431.001953125
818,11431.001953125
819,11431.001953125
820,14348.986328125
821,14348.986328125
822,14348.986328125
823,14348.986328125
824,13741.10546875
825,13741.10546875
826,13741.10546875
827,13741.10546875
828,15083.552734375
829,15083.552734375
830,15083.552734375
831,15083.552734375
832,17067.626953125
833,17067.626953125
834,17067.626953125
835,17067.626953125
836,13818.466796875
837,13818.466796875
838,13818.466796875
839,13818.466796875
840,13477.6474609375
841,13477.6474609375
842,13477.6474609375
843,13477.6474609375
844,13432.04296875
845,13432.04296875
846,13432.04296875
847,13432.04296875
848,13454.96875
849,13454.96875
850,13454.96875
851,13454.96875
852,16418.990234375
853,16418.990234375
854,16418.990234375
855,16418.990234375
856,13370.20703125
857,13370.20703125
858,13370.20703125
859,13370.20703125
860,15514.900390625
861,15514.900390625
862,15514.900390625
863,15514.900390625
864,14052.296875
865,14052.296875
866,14052.296875
867,14052.296875
868,14618.87109375
869,14618.87109375
870,14618.87109375
871,14618.87109375
872,12441.5478515625
873,12441.5478515625
874,12441.5478515625
875,12441.5478515625
876,17875.134765625
877,17875.134765625
878,17875.134765625
879,17875.134765625
880,12013.974609375
881,12013.974609375
882,12013.974609375
883,12013.974609375
884,11064.9140625
885,11064.9140625
886,11064.9140625
887,11064.9140625
888,13176.9560546875
889,13176.9560546875
890,13176.9560546875
891,13176.9560546875
892,10475.8603515625
893,10475.8603515625
894,10475.8603515625
895,10475.8603515625
896,11947.2548828125
897,11947.2548828125
898,11947.2548828125
899,11947.2548828125
900,10355.8740234375
901,10355.8740234375
902,10355.8740234375
903,10355.8740234375
904,12368.13671875
905,12368.13671875
906,12368.13671875
907,12368.13671875
908,12658.4765625
909,12658.4765625
910,12658.4765625
911,12658.4765625
912,13060.8779296875
913,13060.8779296875
914,13060.8779296875
915,13060.8779296875
916,11808.77734375
917,11808.77734375
918,11808.77734375
919,11808.77734375
920,8713.33984375
921,8713.33984375
922,8713.33984375
923,8713.33984375
924,13947.662109375
925,13947.662109375
926,13947.662109375
927,13947.662109375
928,10313.0771484375
929,10313.0771484375
930,10313.0771484375
931,10313.0771484375
932,9727.6796875
933,9727.6796875
934,9727.6796875
935,9727.6796875
936,11863.986328125
937,11863.986328125
938,11863.986328125
939,11863.986328125
940,12745.46484375
941,12745.46484375
942,12745.46484375
943,12745.46484375
944,12151.38671875
945,12151.38671875
946,12151.38671875
947,12151.38671875
948,10806.37109375
949,10806.37109375
950,10806.37109375
951,10806.37109375
952,9576.61328125
953,9576.61328125
954,9576.61328125
955,9576.61328125
956,11063.119140625
957,11063.119140625
958,11063.119140625
959,11063.119140625
960,7213.376953125
961,7213.376953125
962,7213.376953125
963,7213.376953125
964,14372.314453125
965,14372.314453125
966,14372.314453125
967,14372.314453125
968,13173.51171875
969,13173.51171875
970,13173.51171875
971,13173.51171875
972,11182.984375
973,11182.984375
974,11182.984375
975,11182.984375
976,9917.4677734375
977,9917.4677734375
978,9917.4677734375
979,9917.4677734375
980,9672.291015625
981,9672.291015625
982,9672.291015625
983,9672.291015625
984,10603.1943359375
985,10603.1943359375
986,10603.1943359375
987,10603.1943359375
988,11075.568359375
989,11075.568359375
990,11075.568359375
991,11075.568359375
992,8815.3935546875
993,8815.3935546875
994,8815.3935546875
995,8815.3935546875
996,8949.8203125
997,8949.8203125
998,8949.8203125
999,8949.8203125
1000,10926.525390625
1001,10926.525390625
1002,10926.525390625
1003,10926.525390625
1004,11009.845703125
1005,11009.845703125
1006,11009.845703125
1007,11009.845703125
1008,11866.3671875
1009,11866.3671875
1010,11866.3671875
1011,11866.3671875
1012,9287.7626953125
1013,9287.7626953125
1014,9287.7626953125
1015,9287.7626953125
1016,9255.744140625
1017,9255.744140625
1018,9255.744140625
1019,9255.744140625
1020,11296.09375
1021,11296.09375
1022,11296.09375
1023,11296.09375
1024,10916.83984375
1025,10916.83984375
1026,10916.83984375
1027,10916.83984375
1028,11673.5224609375
1029,11673.5224609375
1030,11673.5224609375
1031,11673.5224609375
1032,13016.71875
1033,13016.71875
1034,13016.71875
1035,13016.71875
1036,8404.568359375
1037,8404.568359375
1038,8404.568359375
1039,8404.568359375
1040,8687.6904296875
1041,8687.6904296875
1042,8687.6904296875
1043,8687.6904296875
1044,8544.3681640625
1045,8544.3681640625
1046,8544.3681640625
1047,8544.3681640625
1048,11386.91796875
1049,11386.91796875
1050,11386.91796875
1051,11386.91796875
1052,8401.04296875
1053,8401.04296875
1054,8401.04296875
1055,8401.04296875
1056,10856.5849609375
1057,10856.5849609375
1058,10856.5849609375
1059,10856.5849609375
1060,13095.794921875
1061,13095.794921875
1062,13095.794921875
1063,13095.794921875
1064,8339.830078125
1065,8339.830078125
1066,8339.830078125
1067,8339.830078125
1068,10811.486328125
1069,10811.486328125
1070,10811.486328125
1071,10811.486328125
1072,10463.501953125
1073,10463.501953125
1074,10463.501953125
1075,10463.501953125
1076,12188.4609375
1077,12188.4609375
1078,12188.4609375
1079,12188.4609375
1080,6869.72119140625
1081,6869.72119140625
1082,6869.72119140625
1083,6869.72119140625
1084,10033.4619140625
1085,10033.4619140625
1086,10033.4619140625
1087,10033.4619140625
1088,8112.73681640625
1089,8112.73681640625
1090,8112.73681640625
1091,8112.73681640625
1092,8408.9501953125
1093,8408.9501953125
1094,8408.9501953125
1095,8408.9501953125
1096,8575.8916015625
1097,8575.8916015625
1098,8575.8916015625
1099,8575.8916015625
1100,8378.708984375
1101,8378.708984375
1102,8378.708984375
1103,8378.708984375
1104,7644.30615234375
1105,7644.30615234375
1106,7644.30615234375
1107,7644.30615234375
1108,8898.2001953125
1109,8898.2001953125
1110,8898.2001953125
1111,8898.2001953125
1112,9292.1435546875
1113,9292.1435546875
1114,9292.1435546875
1115,9292.1435546875
1116,7944.04150390625
1117,7944.04150390625
1118,7944.04150390625
1119,7944.04150390625
1120,7388.736328125
1121,7388.736328125
1122,7388.736328125
1123,7388.736328125
1124,7784.1787109375
1125,7784.1787109375
1126,7784.1787109375
1127,7784.1787109375
1128,10978.9765625
1129,10978.9765625
1130,10978.9765625
1131,10978.9765625
1132,9982.6142578125
1133,9982.6142578125
1134,9982.6142578125
1135,9982.6142578125
1136,9147.8974609375
1137,9147.8974609375
1138,9147.8974609375
1139,9147.8974609375
1140,9908.63671875
1141,9908.63671875
1142,9908.63671875
1143,9908.63671875
1144,7332.0771484375
1145,7332.0771484375
1146,7332.0771484375
1147,7332.0771484375
1148,7944.90283203125
1149,7944.90283203125
1150,7944.90283203125
1151,7944.90283203125
1152,7249.2880859375
1153,7249.2880859375
1154,7249.2880859375
1155,7249.2880859375
1156,8414.7734375
1157,8414.7734375
1158,8414.7734375
1159,8414.7734375
1160,5397.55322265625
1161,5397.55322265625
1162,5397.55322265625
1163,5397.55322265625
1164,7685.693359375
1165,7685.693359375
1166,7685.693359375
1167,7685.693359375
1168,6031.49658203125
1169,6031.49658203125
1170,6031.49658203125
1171,6031.49658203125
1172,7430.33544921875
1173,7430.33544921875
1174,7430.33544921875
1175,7430.33544921875
1176,5848.01953125
1177,5848.01953125
1178,5848.01953125
1179,5848.01953125
1180,7709.38623046875
1181,7709.38623046875
1182,7709.38623046875
1183,7709.38623046875
1184,6646.421875
1185,6646.421875
1186,6646.421875
1187,6646.421875
1188,7103.78857421875
1189,7103.78857421875
1190,7103.78857421875
1191,7103.78857421875
1192,6858.3193359375
1193,6858.3193359375
1194,6858.3193359375
1195,6858.3193359375
1196,6935.75244140625
1197,6935.75244140625
1198,6935.75244140625
1199,6935.75244140625
1200,6845.24951171875
1201,6845.24951171875
1202,6845.24951171875
1203,6845.24951171875
1204,6775.11669921875
1205,6775.11669921875
1206,6775.11669921875
1207,6775.11669921875
1208,5423.375
1209,5423.375
1210,5423.375
1211,5423.375
1212,7628.40283203125
1213,7628.40283203125
1214,7628.40283203125
1215,7628.40283203125
1216,7459.3662109375
1217,7459.3662109375
1218,7459.3662109375
1219,7459.3662109375
1220,7019.40234375
1221,7019.40234375
1222,7019.40234375
1223,7019.40234375
1224,8293.4423828125
1225,8293.4423828125
1226,8293.4423828125
1227,8293.4423828125
1228,6615.8671875
1229,6615.8671875
1230,6615.8671875
1231,6615.8671875
1232,7572.08251953125
1233,7572.08251953125
1234,7572.08251953125
1235,7572.08251953125
1236,6102.25830078125
1237,6102.25830078125
1238,6102.25830078125
1239,6102.25830078125
1240,6462.48193359375
1241,6462.48193359375
1242,6462.48193359375
1243,6462.48193359375
1244,7351.9326171875
1245,7351.9326171875
1246,7351.9326171875
1247,7351.9326171875
1248,10235.474609375
1249,10235.474609375
1250,10235.474609375
1251,10235.474609375
1252,6200.505859375
1253,6200.505859375
1254,6200.505859375
1255,6200.505859375
1256,9052.0791015625
1257,9052.0791015625
1258,9052.0791015625
1259,9052.0791015625
1260,7199.6357421875
1261,7199.6357421875
1262,7199.6357421875
1263,7199.6357421875
1264,7841.90478515625
1265,7841.90478515625
1266,7841.90478515625
1267,7841.90478515625
1268,8143.9140625
1269,8143.9140625
1270,8143.9140625
1271,8143.9140625
1272,7490.46484375
1273,7490.46484375
1274,7490.46484375
1275,7490.46484375
1276,7176.71484375
1277,7176.71484375
1278,7176.71484375
1279,7176.71484375
1280,6354.0888671875
1281,6354.0888671875
1282,6354.0888671875
1283,6354.0888671875
1284,6309.263671875
1285,6309.263671875
1286,6309.263671875
1287,6309.263671875
1288,7636.36328125
1289,7636.36328125
1290,7636.36328125
1291,7636.36328125
1292,5492.0322265625
1293,5492.0322265625
1294,5492.0322265625
1295,5492.0322265625
1296,5260.84619140625
1297,5260.84619140625
1298,5260.84619140625
1299,5260.84619140625
1300,7434.59619140625
1301,7434.59619140625
1302,7434.59619140625
1303,7434.59619140625
1304,8129.474609375
1305,8129.474609375
1306,8129.474609375
1307,8129.474609375
1308,6010.60546875
1309,6010.60546875
1310,6010.60546875
1311,6010.60546875
1312,5985.35400390625
1313,5985.35400390625
1314,5985.35400390625
1315,5985.35400390625
1316,5178.50732421875
1317,5178.50732421875
1318,5178.50732421875
1319,5178.50732421875
1320,5013.99072265625
1321,5013.99072265625
1322,5013.99072265625
1323,5013.99072265625
1324,5770.955078125
1325,5770.955078125
1326,5770.955078125
1327,5770.955078125
1328,5062.154296875
1329,5062.154296875
1330,5062.154296875
1331,5062.154296875
1332,5977.796875
1333,5977.796875
1334,5977.796875
1335,5977.796875
1336,6215.79638671875
1337,6215.79638671875
1338,6215.79638671875
1339,6215.79638671875
1340,4064.67919921875
1341,4064.67919921875
1342,4064.67919921875
1343,4064.67919921875
1344,4209.80517578125
1345,4209.80517578125
1346,4209.80517578125
1347,4209.80517578125
1348,6483.35498046875
1349,6483.35498046875
1350,6483.35498046875
1351,6483.35498046875
1352,6538.18505859375
1353,6538.18505859375
1354,6538.18505859375
1355,6538.18505859375
1356,4893.861328125
1357,4893.861328125
1358,4893.861328125
1359,4893.861328125
1360,3903.41650390625
1361,3903.41650390625
1362,3903.41650390625
1363,3903.41650390625
1364,4888.60595703125
1365,4888.60595703125
1366,4888.60595703125
1367,4888.60595703125
1368,4558.8876953125
1369,4558.8876953125
1370,4558.8876953125
1371,4558.8876953125
1372,4670.505859375
1373,4670.505859375
1374,4670.505859375
1375,4670.505859375
1376,5798.697265625
1377,5798.697265625
1378,5798.697265625
1379,5798.697265625
1380,3696.629150390625
1381,3696.629150390625
1382,3696.629150390625
1383,3696.629150390625
1384,4401.09619140625
1385,4401.09619140625
1386,4401.09619140625
1387,4401.09619140625
1388,5488.40625
1389,5488.40625
1390,5488.40625
1391,5488.40625
1392,4483.17626953125
1393,4483.17626953125
1394,4483.17626953125
1395,4483.17626953125
1396,4472.396484375
1397,4472.396484375
1398,4472.396484375
1399,4472.396484375
1400,4853.314453125
1401,4853.314453125
1402,4853.314453125
1403,4853.314453125
1404,3554.818359375
1405,3554.818359375
1406,3554.818359375
1407,3554.818359375
1408,6102.80419921875
1409,6102.80419921875
1410,6102.80419921875
1411,6102.80419921875
1412,4208.97265625
1413,4208.97265625
1414,4208.97265625
1415,4208.97265625
1416,3370.376953125
1417,3370.376953125
1418,3370.376953125
1419,3370.376953125
1420,3947.072509765625
1421,3947.072509765625
1422,3947.072509765625
1423,3947.072509765625
1424,4495.27392578125
1425,4495.27392578125
1426,4495.27392578125
1427,4495.27392578125
1428,4276.57666015625
1429,4276.57666015625
1430,4276.57666015625
1431,4276.57666015625
1432,4682.89794921875
1433,4682.89794921875
1434,4682.89794921875
1435,4682.89794921875
1436,3109.066650390625
1437,3109.066650390625
1438,3109.066650390625
1439,3109.066650390625
1440,2576.061767578125
1441,2576.061767578125
1442,2576.061767578125
1443,2576.061767578125
1444,2931.43896484375
1445,2931.43896484375
1446,2931.43896484375
1447,2931.43896484375
1448,3341.1083984375
1449,3341.1083984375
1450,3341.1083984375
1451,3341.1083984375
1452,2089.94775390625
1453,2089.94775390625
1454,2089.94775390625
1455,2089.94775390625
1456,3032.3994140625
1457,3032.3994140625
1458,3032.3994140625
1459,3032.3994140625
1460,3472.408447265625
1461,3472.408447265625
1462,3472.408447265625
1463,3472.408447265625
1464,3382.576904296875
1465,3382.576904296875
1466,3382.576904296875
1467,3382.576904296875
1468,3957.964111328125
1469,3957.964111328125
1470,3957.964111328125
1471,3957.964111328125
1472,2244.7216796875
1473,2244.7216796875
1474,2244.7216796875
1475,2244.7216796875
1476,3675.738525390625
1477,3675.738525390625
1478,3675.738525390625
1479,3675.738525390625
1480,1626.505615234375
1481,1626.505615234375
1482,1626.505615234375
1483,1626.505615234375
1484,4143.18505859375
1485,4143.18505859375
1486,4143.18505859375
1487,4143.18505859375
1488,2651.1357421875
1489,2651.1357421875
1490,2651.1357421875
1491,2651.1357421875
1492,3735.3232421875
1493,3735.3232421875
1494,3735.3232421875
1495,3735.3232421875
1496,2410.42822265625
1497,2410.42822265625
1498,2410.42822265625
1499,2410.42822265625
1500,3985.359619140625
1501,3985.359619140625
1502,3985.359619140625
1503,3985.359619140625
1504,2647.562744140625
1505,2647.562744140625
1506,2647.562744140625
1507,2647.562744140625
1508,3438.6982421875
1509,3438.6982421875
1510,3438.6982421875
1511,3438.6982421875
1512,2698.68017578125
1513,2698.68017578125
1514,2698.68017578125
1515,2698.68017578125
1516,5088.2490234375
1517,5088.2490234375
1518,5088.2490234375
1519,5088.2490234375
1520,4279.11572265625
1521,4279.11572265625
1522,4279.11572265625
1523,4279.11572265625
1524,4309.5576171875
1525,4309.5576171875
1526,4309.5576171875
1527,4309.5576171875
1528,1813.1080322265625
1529,1813.1080322265625
1530,1813.1080322265625
1531,1813.1080322265625
1532,2190.3779296875
