r,l,t
2791.990522,30,369.574516
1766.971455,30,369.649137
3693.835508,30,369.727105
3446.941916,30,369.798635
2564.248579,30,369.873205
-15386.693302,30,369.943402
2709.133592,30,370.013067
2195.72874,30,370.080416
2186.035709,30,370.149011
1865.674638,30,370.211026
0.0,30,370.275795
-1993.334793,30,370.342186
-1361.217793,30,370.409749
1073.654514,30,370.476361
1241.41956,30,370.544621
-12042.465691,30,370.609653
2610.263999,30,370.675858
696.498513,30,370.737417
1232.53163,30,370.80507
762.901758,30,370.866031
5679.699604,30,370.931968
-739.908599,30,370.997529
-2658.451244,30,371.069814
4931.147887,30,371.143576
3189.204755,30,371.215431
539.750969,30,371.282703
3911.921832,30,371.354578
4575.793766,30,371.420544
124.733361,30,371.493941
284.848732,30,371.56968
-221.5,30,371.644078
-5580.111917,30,371.729386
4404.738039,30,371.798965
-2076.766496,30,371.870149
2198.763569,30,371.951263
-127.999999,30,372.018912
5713.876101,30,372.09725
-15103.031586,30,372.172486
5190.392582,30,372.255893
-7648.311949,30,372.328783
-2624.677305,30,372.417033
-0.509027,30,372.476745
2409.669503,30,372.538947
3083.140462,30,372.616711
5034.729222,30,372.700383
5318.261721,30,372.767664
5876.379764,30,372.830261
628.864682,30,372.890209
2860.20317,30,372.953557
3026.91524,30,373.02384
-1465.681399,30,373.102245
-5031.219193,30,373.183319
762.535897,30,373.268759
-7308.430295,30,373.34863
989.177223,30,373.436347
795.928883,30,373.511374
-6017.268871,30,373.58617
4178.623707,30,373.657268
-2488.496308,30,373.744884
4646.791543,30,373.813524
1392.058852,30,373.881787
-1928.109093,30,373.959841
957.803657,30,374.048068
5809.470197,30,374.130278
3134.872307,30,374.217956
484.53859,30,374.296649
2861.169456,30,374.38518
5490.683443,30,374.482955
6905.012548,30,374.557648
-4121.153526,30,374.633235
939.676345,30,374.720407
1100.524438,30,374.797072
-765.982807,30,374.881912
6675.889104,30,374.954196
-1927.651611,30,375.034578
4583.755658,30,375.109883
3800.744012,30,375.187892
-2823.472962,30,375.270535
452.224572,30,375.355051
-3241.895391,30,375.429665
5733.079045,30,375.507331
1667.903523,30,375.577131
1850.150331,30,375.653665
378.170857,30,375.72226
-1301.737976,30,375.791401
3046.327414,30,375.872309
857.399467,30,375.951473
0.0,30,376.023518
2702.503899,30,376.104011
-191.909786,30,376.164845
-10939.604555,30,376.229059
-18403.842723,30,376.290449
-22359.093306,30,376.368405
-22409.105972,30,376.455461
180.759077,30,376.543144
3881.509889,30,376.622446
2595.865426,30,376.716408
5773.850775,30,376.798545
-8881.77926,30,376.876415
-22268.672131,30,376.954975
