r,l,t
2757.5034,30,279
2757.5034,30,280
2757.5034,30,281
2757.5034,30,282
2757.5034,30,283
2757.5034,30,284
2757.5034,30,285
2757.5034,30,286
2757.5034,30,287
2757.5034,30,288
2757.5034,30,289
2757.5034,30,290
2757.5034,30,291
2757.5034,30,292
2757.5034,30,293
2757.5034,30,294
2757.5034,30,295
2757.5034,30,296
2757.5034,30,297
2757.5034,30,298
2757.5034,30,299
2757.5034,30,300
2757.5034,30,301
2757.5034,30,302
2757.5034,30,303
2757.5034,30,304
2757.5034,30,305
2757.5034,30,306
2757.5034,30,307
2757.5034,30,308
2757.5034,30,309
2757.5034,30,310
2757.5034,30,311
2757.5034,30,312
2757.5034,30,313
2757.5034,30,314
2757.5034,30,315
2757.5034,30,316
2757.5034,30,317
2757.5034,30,318
2757.5034,30,319
2757.5034,30,320
2757.5034,30,321
2757.5034,30,322
2757.5034,30,323
2757.5034,30,324
2757.5034,30,325
2757.5034,30,326
2757.5034,30,327
2757.5034,30,328
2757.5034,30,329
2757.5034,30,330
2757.5034,30,331
2757.5034,30,332
2757.5034,30,333
2757.5034,30,334
2757.5034,30,335
2757.5034,30,336
2757.5034,30,337
2757.5034,30,338
2757.5034,30,339
2757.5034,30,340
2757.5034,30,341
2757.5034,30,342
2757.5034,30,343
2757.5034,30,344
2757.5034,30,345
2757.5034,30,346
2757.5034,30,347
2757.5034,30,348
2757.5034,30,349
2757.5034,30,350
2757.5034,30,351
2757.5034,30,352
2757.5034,30,353
2757.5034,30,354
2757.5034,30,355
2757.5034,30,356
2757.5034,30,357
2757.5034,30,358
2757.5034,30,359
2757.5034,30,360
2757.5034,30,361
2757.5034,30,362
2757.5034,30,363
2757.5034,30,364
2757.5034,30,365
2757.5034,30,366
2757.5034,30,367
2757.5034,30,368
2757.5034,30,369
2757.5034,30,370
2757.5034,30,371
2757.5034,30,372
2757.5034,30,373
2757.5034,30,374
2757.5034,30,375
2757.5034,30,376
2757.5034,30,377
2757.5034,30,378
2757.5034,30,379
2757.5034,30,380
2757.5034,30,381
2757.5034,30,382
2757.5034,30,383
2757.5034,30,384
2757.5034,30,385
2757.5034,30,386
2757.5034,30,387
2757.5034,30,388
2757.5034,30,389
2757.5034,30,390
2757.5034,30,391
2757.5034,30,392
2757.5034,30,393
2757.5034,30,394
2757.5034,30,395
2757.5034,30,396
2757.5034,30,397
2757.5034,30,398
2757.5034,30,399
2757.5034,30,400
2757.5034,30,401
2757.5034,30,402
2757.5034,30,403
2757.5034,30,404
2757.5034,30,405
2757.5034,30,406
2757.5034,30,407
2757.5034,30,408
2757.5034,30,409
2757.5034,30,410
2757.5034,30,411
2757.5034,30,412
2757.5034,30,413
2757.5034,30,414
2757.5034,30,415
2757.5034,30,416
2757.5034,30,417
2757.5034,30,418
2757.5034,30,419
2757.5034,30,420
2757.5034,30,421
2757.5034,30,422
2757.5034,30,423
2757.5034,30,424
2757.5034,30,425
2757.5034,30,426
2757.5034,30,427
2757.5034,30,428
2757.5034,30,429
2757.5034,30,430
2757.5034,30,431
2757.5034,30,432
2757.5034,30,433
2757.5034,30,434
2757.5034,30,435
2757.5034,30,436
2757.5034,30,437
2757.5034,30,438
2757.5034,30,439
2757.5034,30,440
2757.5034,30,441
2757.5034,30,442
2757.5034,30,443
2757.5034,30,444
2757.5034,30,445
2757.5034,30,446
2757.5034,30,447
2757.5034,30,448
2757.5034,30,449
2757.5034,30,450
2757.5034,30,451
2757.5034,30,452
2757.5034,30,453
2757.5034,30,454
2757.5034,30,455
2757.5034,30,456
2757.5034,30,457
2757.5034,30,458
2757.5034,30,459
2757.5034,30,460
2757.5034,30,461
2757.5034,30,462
2757.5034,30,463
2757.5034,30,464
2757.5034,30,465
2757.5034,30,466
2757.5034,30,467
2757.5034,30,468
2757.5034,30,469
2757.5034,30,470
2757.5034,30,471
2757.5034,30,472
2757.5034,30,473
2757.5034,30,474
2757.5034,30,475
2757.5034,30,476
2757.5034,30,477
2757.5034,30,478
2757.5034,30,479
2757.5034,30,480
2757.5034,30,481
2757.5034,30,482
2757.5034,30,483
2757.5034,30,484
2757.5034,30,485
2757.5034,30,486
2757.5034,30,487
2757.5034,30,488
2757.5034,30,489
2757.5034,30,490
2757.5034,30,491
2757.5034,30,492
2757.5034,30,493
2757.5034,30,494
2757.5034,30,495
2757.5034,30,496
2757.5034,30,497
2757.5034,30,498
2757.5034,30,499
2757.5034,30,500
2757.5034,30,501
2757.5034,30,502
2757.5034,30,503
2757.5034,30,504
2757.5034,30,505
2757.5034,30,506
2757.5034,30,507
2757.5034,30,508
2757.5034,30,509
2757.5034,30,510
2757.5034,30,511
2757.5034,30,512
2757.5034,30,513
2757.5034,30,514
2757.5034,30,515
2757.5034,30,516
2757.5034,30,517
2757.5034,30,518
2757.5034,30,519
2757.5034,30,520
2757.5034,30,521
2757.5034,30,522
2757.5034,30,523
2757.5034,30,524
2757.5034,30,525
2757.5034,30,526
2757.5034,30,527
2757.5034,30,528
2757.5034,30,529
2757.5034,30,530
2757.5034,30,531
2757.5034,30,532
2757.5034,30,533
2757.5034,30,534
2757.5034,30,535
2757.5034,30,536
2757.5034,30,537
2757.5034,30,538
2757.5034,30,539
2757.5034,30,540
2757.5034,30,541
2757.5034,30,542
2757.5034,30,543
2757.5034,30,544
2757.5034,30,545
2757.5034,30,546
2757.5034,30,547
2757.5034,30,548
2757.5034,30,549
2757.5034,30,550
2757.5034,30,551
2757.5034,30,552
2757.5034,30,553
2757.5034,30,554
2757.5034,30,555
2757.5034,30,556
2757.5034,30,557
2757.5034,30,558
2757.5034,30,559
2757.5034,30,560
2757.5034,30,561
2757.5034,30,562
2757.5034,30,563
2757.5034,30,564
2757.5034,30,565
2757.5034,30,566
2757.5034,30,567
2757.5034,30,568
2757.5034,30,569
2757.5034,30,570
2757.5034,30,571
2757.5034,30,572
2757.5034,30,573
2757.5034,30,574
2757.5034,30,575
2757.5034,30,576
2757.5034,30,577
2757.5034,30,578
2757.5034,30,579
2757.5034,30,580
2757.5034,30,581
2757.5034,30,582
2757.5034,30,583
2757.5034,30,584
2757.5034,30,585
2757.5034,30,586
2757.5034,30,587
2757.5034,30,588
2757.5034,30,589
2757.5034,30,590
2757.5034,30,591
2757.5034,30,592
2757.5034,30,593
2757.5034,30,594
2757.5034,30,595
2757.5034,30,596
2757.5034,30,597
2757.5034,30,598
2757.5034,30,599
2757.5034,30,600
2757.5034,30,601
2757.5034,30,602
2757.5034,30,603
2757.5034,30,604
2757.5034,30,605
2757.5034,30,606
2757.5034,30,607
2757.5034,30,608
2757.5034,30,609
2757.5034,30,610
2757.5034,30,611
2757.5034,30,612
2757.5034,30,613
2757.5034,30,614
2757.5034,30,615
2757.5034,30,616
2757.5034,30,617
2757.5034,30,618
2757.5034,30,619
2757.5034,30,620
2757.5034,30,621
2757.5034,30,622
2757.5034,30,623
2757.5034,30,624
2757.5034,30,625
2757.5034,30,626
2757.5034,30,627
2757.5034,30,628
2757.5034,30,629
2757.5034,30,630
2757.5034,30,631
2757.5034,30,632
2757.5034,30,633
2757.5034,30,634
2757.5034,30,635
2757.5034,30,636
2757.5034,30,637
2757.5034,30,638
2757.5034,30,639
2757.5034,30,640
2757.5034,30,641
2757.5034,30,642
2757.5034,30,643
2757.5034,30,644
2757.5034,30,645
2757.5034,30,646
2757.5034,30,647
2757.5034,30,648
2757.5034,30,649
2757.5034,30,650
2757.5034,30,651
2757.5034,30,652
2757.5034,30,653
2757.5034,30,654
2757.5034,30,655
2757.5034,30,656
2757.5034,30,657
2757.5034,30,658
2757.5034,30,659
2757.5034,30,660
2757.5034,30,661
2757.5034,30,662
2757.5034,30,663
2757.5034,30,664
2757.5034,30,665
2757.5034,30,666
2757.5034,30,667
2757.5034,30,668
2757.5034,30,669
2757.5034,30,670
2757.5034,30,671
2757.5034,30,672
2757.5034,30,673
2757.5034,30,674
2757.5034,30,675
2757.5034,30,676
2757.5034,30,677
2757.5034,30,678
2757.5034,30,679
2757.5034,30,680
2757.5034,30,681
2757.5034,30,682
2757.5034,30,683
2757.5034,30,684
2757.5034,30,685
2757.5034,30,686
2757.5034,30,687
2757.5034,30,688
2757.5034,30,689
2757.5034,30,690
2757.5034,30,691
2757.5034,30,692
2757.5034,30,693
2757.5034,30,694
2757.5034,30,695
2757.5034,30,696
2757.5034,30,697
2757.5034,30,698
2757.5034,30,699
2757.5034,30,700
2757.5034,30,701
2757.5034,30,702
2757.5034,30,703
2757.5034,30,704
2757.5034,30,705
2757.5034,30,706
2757.5034,30,707
2757.5034,30,708
2757.5034,30,709
2757.5034,30,710
2757.5034,30,711
2757.5034,30,712
2757.5034,30,713
2757.5034,30,714
2757.5034,30,715
2757.5034,30,716
2757.5034,30,717
2757.5034,30,718
2757.5034,30,719
2757.5034,30,720
2757.5034,30,721
2757.5034,30,722
2757.5034,30,723
2757.5034,30,724
2757.5034,30,725
2757.5034,30,726
2757.5034,30,727
2757.5034,30,728
2757.5034,30,729
2757.5034,30,730
2757.5034,30,731
2757.5034,30,732
2757.5034,30,733
2757.5034,30,734
2757.5034,30,735
2757.5034,30,736
2757.5034,30,737
2757.5034,30,738
2757.5034,30,739
2757.5034,30,740
2757.5034,30,741
2757.5034,30,742
2757.5034,30,743
2757.5034,30,744
2757.5034,30,745
2757.5034,30,746
2757.5034,30,747
2757.5034,30,748
2757.5034,30,749
2757.5034,30,750
2757.5034,30,751
2757.5034,30,752
2757.5034,30,753
2757.5034,30,754
2757.5034,30,755
2757.5034,30,756
2757.5034,30,757
2757.5034,30,758
2757.5034,30,759
2757.5034,30,760
2757.5034,30,761
2757.5034,30,762
2757.5034,30,763
2757.5034,30,764
2757.5034,30,765
2757.5034,30,766
2757.5034,30,767
2757.5034,30,768
2757.5034,30,769
2757.5034,30,770
2757.5034,30,771
2757.5034,30,772
2757.5034,30,773
2757.5034,30,774
2757.5034,30,775
2757.5034,30,776
2757.5034,30,777
2757.5034,30,778
2757.5034,30,779
2757.5034,30,780
2757.5034,30,781
2757.5034,30,782
2757.5034,30,783
2757.5034,30,784
2757.5034,30,785
2757.5034,30,786
2757.5034,30,787
2757.5034,30,788
2757.5034,30,789
2757.5034,30,790
2757.5034,30,791
2757.5034,30,792
2757.5034,30,793
2757.5034,30,794
2757.5034,30,795
2757.5034,30,796
2757.5034,30,797
2757.5034,30,798
2757.5034,30,799
2757.5034,30,800
2757.5034,30,801
2757.5034,30,802
2757.5034,30,803
2757.5034,30,804
2757.5034,30,805
2757.5034,30,806
2757.5034,30,807
2757.5034,30,808
2757.5034,30,809
2757.5034,30,810
2757.5034,30,811
2757.5034,30,812
2757.5034,30,813
2757.5034,30,814
2757.5034,30,815
2757.5034,30,816
2757.5034,30,817
2757.5034,30,818
2757.5034,30,819
2757.5034,30,820
2757.5034,30,821
2757.5034,30,822
2757.5034,30,823
2757.5034,30,824
2757.5034,30,825
2757.5034,30,826
2757.5034,30,827
2757.5034,30,828
2757.5034,30,829
2757.5034,30,830
2757.5034,30,831
2757.5034,30,832
2757.5034,30,833
2757.5034,30,834
2757.5034,30,835
2757.5034,30,836
2757.5034,30,837
2757.5034,30,838
2757.5034,30,839
2757.5034,30,840
2757.5034,30,841
2757.5034,30,842
2757.5034,30,843
2757.5034,30,844
2757.5034,30,845
2757.5034,30,846
2757.5034,30,847
2757.5034,30,848
2757.5034,30,849
2757.5034,30,850
2757.5034,30,851
2757.5034,30,852
2757.5034,30,853
2757.5034,30,854
2757.5034,30,855
2757.5034,30,856
2757.5034,30,857
2757.5034,30,858
2757.5034,30,859
2757.5034,30,860
2757.5034,30,861
2757.5034,30,862
2757.5034,30,863
2757.5034,30,864
2757.5034,30,865
2757.5034,30,866
2757.5034,30,867
2757.5034,30,868
2757.5034,30,869
2757.5034,30,870
2757.5034,30,871
2757.5034,30,872
2757.5034,30,873
2757.5034,30,874
2757.5034,30,875
2757.5034,30,876
2757.5034,30,877
2757.5034,30,878
2757.5034,30,879
2757.5034,30,880
2757.5034,30,881
2757.5034,30,882
2757.5034,30,883
2757.5034,30,884
2757.5034,30,885
2757.5034,30,886
2757.5034,30,887
2757.5034,30,888
2757.5034,30,889
2757.5034,30,890
2757.5034,30,891
2757.5034,30,892
2757.5034,30,893
2757.5034,30,894
2757.5034,30,895
2757.5034,30,896
2757.5034,30,897
2757.5034,30,898
2757.5034,30,899
2757.5034,30,900
2757.5034,30,901
2757.5034,30,902
2757.5034,30,903
2757.5034,30,904
2757.5034,30,905
2757.5034,30,906
2757.5034,30,907
2757.5034,30,908
2757.5034,30,909
2757.5034,30,910
2757.5034,30,911
2757.5034,30,912
2757.5034,30,913
2757.5034,30,914
2757.5034,30,915
2757.5034,30,916
2757.5034,30,917
2757.5034,30,918
2757.5034,30,919
2757.5034,30,920
2757.5034,30,921
2757.5034,30,922
2757.5034,30,923
2757.5034,30,924
2757.5034,30,925
2757.5034,30,926
2757.5034,30,927
2757.5034,30,928
2757.5034,30,929
2757.5034,30,930
2757.5034,30,931
2757.5034,30,932
2757.5034,30,933
2757.5034,30,934
2757.5034,30,935
2757.5034,30,936
2757.5034,30,937
2757.5034,30,938
2757.5034,30,939
2757.5034,30,940
2757.5034,30,941
2757.5034,30,942
2757.5034,30,943
2757.5034,30,944
2757.5034,30,945
2757.5034,30,946
2757.5034,30,947
2757.5034,30,948
2757.5034,30,949
2757.5034,30,950
2757.5034,30,951
2757.5034,30,952
2757.5034,30,953
2757.5034,30,954
2757.5034,30,955
2757.5034,30,956
2757.5034,30,957
2757.5034,30,958
2757.5034,30,959
2757.5034,30,960
2757.5034,30,961
2757.5034,30,962
2757.5034,30,963
2757.5034,30,964
2757.5034,30,965
2757.5034,30,966
2757.5034,30,967
2757.5034,30,968
2757.5034,30,969
2757.5034,30,970
2757.5034,30,971
2757.5034,30,972
2757.5034,30,973
2757.5034,30,974
2757.5034,30,975
2757.5034,30,976
2757.5034,30,977
2757.5034,30,978
2757.5034,30,979
2757.5034,30,980
2757.5034,30,981
2757.5034,30,982
2757.5034,30,983
2757.5034,30,984
2757.5034,30,985
2757.5034,30,986
2757.5034,30,987
2757.5034,30,988
2757.5034,30,989
2757.5034,30,990
2757.5034,30,991
2757.5034,30,992
2757.5034,30,993
2757.5034,30,994
2757.5034,30,995
2757.5034,30,996
2757.5034,30,997
2757.5034,30,998
2757.5034,30,999
2757.5034,30,1000
2757.5034,30,1001
2757.5034,30,1002
2757.5034,30,1003
2757.5034,30,1004
2757.5034,30,1005
2757.5034,30,1006
2757.5034,30,1007
2757.5034,30,1008
2757.5034,30,1009
2757.5034,30,1010
2757.5034,30,1011
2757.5034,30,1012
2757.5034,30,1013
2757.5034,30,1014
2757.5034,30,1015
2757.5034,30,1016
2757.5034,30,1017
2757.5034,30,1018
2757.5034,30,1019
2757.5034,30,1020
2757.5034,30,1021
2757.5034,30,1022
2757.5034,30,1023
2757.5034,30,1024
2757.5034,30,1025
2757.5034,30,1026
2757.5034,30,1027
2757.5034,30,1028
2757.5034,30,1029
2757.5034,30,1030
2757.5034,30,1031
2757.5034,30,1032
2757.5034,30,1033
2757.5034,30,1034
2757.5034,30,1035
2757.5034,30,1036
2757.5034,30,1037
2757.5034,30,1038
2757.5034,30,1039
2757.5034,30,1040
2757.5034,30,1041
2757.5034,30,1042
2757.5034,30,1043
2757.5034,30,1044
2757.5034,30,1045
2757.5034,30,1046
2757.5034,30,1047
2757.5034,30,1048
2757.5034,30,1049
2757.5034,30,1050
2757.5034,30,1051
2757.5034,30,1052
2757.5034,30,1053
2757.5034,30,1054
2757.5034,30,1055
2757.5034,30,1056
2757.5034,30,1057
2757.5034,30,1058
2757.5034,30,1059
2757.5034,30,1060
2757.5034,30,1061
2757.5034,30,1062
2757.5034,30,1063
2757.5034,30,1064
2757.5034,30,1065
2757.5034,30,1066
2757.5034,30,1067
2757.5034,30,1068
2757.5034,30,1069
2757.5034,30,1070
2757.5034,30,1071
2757.5034,30,1072
2757.5034,30,1073
2757.5034,30,1074
2757.5034,30,1075
2757.5034,30,1076
2757.5034,30,1077
2757.5034,30,1078
2757.5034,30,1079
2757.5034,30,1080
2757.5034,30,1081
2757.5034,30,1082
2757.5034,30,1083
2757.5034,30,1084
2757.5034,30,1085
2757.5034,30,1086
2757.5034,30,1087
2757.5034,30,1088
2757.5034,30,1089
2757.5034,30,1090
2757.5034,30,1091
2757.5034,30,1092
2757.5034,30,1093
2757.5034,30,1094
2757.5034,30,1095
2757.5034,30,1096
2757.5034,30,1097
2757.5034,30,1098
2757.5034,30,1099
2757.5034,30,1100
2757.5034,30,1101
2757.5034,30,1102
2757.5034,30,1103
2757.5034,30,1104
2757.5034,30,1105
2757.5034,30,1106
2757.5034,30,1107
2757.5034,30,1108
2757.5034,30,1109
2757.5034,30,1110
2757.5034,30,1111
2757.5034,30,1112
2757.5034,30,1113
2757.5034,30,1114
2757.5034,30,1115
2757.5034,30,1116
2757.5034,30,1117
2757.5034,30,1118
2757.5034,30,1119
2757.5034,30,1120
2757.5034,30,1121
2757.5034,30,1122
2757.5034,30,1123
2757.5034,30,1124
2757.5034,30,1125
2757.5034,30,1126
2757.5034,30,1127
2757.5034,30,1128
2757.5034,30,1129
2757.5034,30,1130
2757.5034,30,1131
2757.5034,30,1132
2757.5034,30,1133
2757.5034,30,1134
2757.5034,30,1135
2757.5034,30,1136
2757.5034,30,1137
2757.5034,30,1138
2757.5034,30,1139
2757.5034,30,1140
2757.5034,30,1141
2757.5034,30,1142
2757.5034,30,1143
2757.5034,30,1144
2757.5034,30,1145
2757.5034,30,1146
2757.5034,30,1147
2757.5034,30,1148
2757.5034,30,1149
2757.5034,30,1150
2757.5034,30,1151
2757.5034,30,1152
2757.5034,30,1153
2757.5034,30,1154
2757.5034,30,1155
2757.5034,30,1156
2757.5034,30,1157
2757.5034,30,1158
2757.5034,30,1159
2757.5034,30,1160
2757.5034,30,1161
2757.5034,30,1162
2757.5034,30,1163
2757.5034,30,1164
2757.5034,30,1165
2757.5034,30,1166
2757.5034,30,1167
2757.5034,30,1168
2757.5034,30,1169
2757.5034,30,1170
2757.5034,30,1171
2757.5034,30,1172
2757.5034,30,1173
2757.5034,30,1174
2757.5034,30,1175
2757.5034,30,1176
2757.5034,30,1177
2757.5034,30,1178
2757.5034,30,1179
2757.5034,30,1180
2757.5034,30,1181
2757.5034,30,1182
2757.5034,30,1183
2757.5034,30,1184
2757.5034,30,1185
2757.5034,30,1186
2757.5034,30,1187
2757.5034,30,1188
2757.5034,30,1189
2757.5034,30,1190
2757.5034,30,1191
2757.5034,30,1192
2757.5034,30,1193
2757.5034,30,1194
2757.5034,30,1195
2757.5034,30,1196
2757.5034,30,1197
2757.5034,30,1198
2757.5034,30,1199
2757.5034,30,1200
2757.5034,30,1201
2757.5034,30,1202
2757.5034,30,1203
2757.5034,30,1204
2757.5034,30,1205
2757.5034,30,1206
2757.5034,30,1207
2757.5034,30,1208
2757.5034,30,1209
2757.5034,30,1210
2757.5034,30,1211
2757.5034,30,1212
2757.5034,30,1213
2757.5034,30,1214
2757.5034,30,1215
2757.5034,30,1216
2757.5034,30,1217
2757.5034,30,1218
2757.5034,30,1219
2757.5034,30,1220
2757.5034,30,1221
2757.5034,30,1222
2757.5034,30,1223
2757.5034,30,1224
2757.5034,30,1225
2757.5034,30,1226
2757.5034,30,1227
2757.5034,30,1228
2757.5034,30,1229
2757.5034,30,1230
2757.5034,30,1231
2757.5034,30,1232
2757.5034,30,1233
2757.5034,30,1234
2757.5034,30,1235
2757.5034,30,1236
2757.5034,30,1237
2757.5034,30,1238
2757.5034,30,1239
2757.5034,30,1240
2757.5034,30,1241
2757.5034,30,1242
2757.5034,30,1243
2757.5034,30,1244
2757.5034,30,1245
2757.5034,30,1246
2757.5034,30,1247
2757.5034,30,1248
2757.5034,30,1249
2757.5034,30,1250
2757.5034,30,1251
2757.5034,30,1252
2757.5034,30,1253
2757.5034,30,1254
2757.5034,30,1255
2757.5034,30,1256
2757.5034,30,1257
2757.5034,30,1258
2757.5034,30,1259
2757.5034,30,1260
2757.5034,30,1261
2757.5034,30,1262
2757.5034,30,1263
2757.5034,30,1264
2757.5034,30,1265
2757.5034,30,1266
2757.5034,30,1267
2757.5034,30,1268
2757.5034,30,1269
2757.5034,30,1270
2757.5034,30,1271
2757.5034,30,1272
2757.5034,30,1273
2757.5034,30,1274
2757.5034,30,1275
2757.5034,30,1276
2757.5034,30,1277
2757.5034,30,1278
2757.5034,30,1279
2757.5034,30,1280
2757.5034,30,1281
2757.5034,30,1282
2757.5034,30,1283
2757.5034,30,1284
2757.5034,30,1285
2757.5034,30,1286
2757.5034,30,1287
2757.5034,30,1288
2757.5034,30,1289
2757.5034,30,1290
2757.5034,30,1291
2757.5034,30,1292
2757.5034,30,1293
2757.5034,30,1294
2757.5034,30,1295
2757.5034,30,1296
2757.5034,30,1297
2757.5034,30,1298
2757.5034,30,1299
2757.5034,30,1300
2757.5034,30,1301
2757.5034,30,1302
2757.5034,30,1303
2757.5034,30,1304
2757.5034,30,1305
2757.5034,30,1306
2757.5034,30,1307
2757.5034,30,1308
2757.5034,30,1309
2757.5034,30,1310
2757.5034,30,1311
2757.5034,30,1312
2757.5034,30,1313
2757.5034,30,1314
2757.5034,30,1315
2757.5034,30,1316
2757.5034,30,1317
2757.5034,30,1318
2757.5034,30,1319
2757.5034,30,1320
2757.5034,30,1321
2757.5034,30,1322
2757.5034,30,1323
2757.5034,30,1324
2757.5034,30,1325
2757.5034,30,1326
2757.5034,30,1327
2757.5034,30,1328
2757.5034,30,1329
2757.5034,30,1330
2757.5034,30,1331
2757.5034,30,1332
2757.5034,30,1333
2757.5034,30,1334
2757.5034,30,1335
2757.5034,30,1336
2757.5034,30,1337
2757.5034,30,1338
2757.5034,30,1339
2757.5034,30,1340
2757.5034,30,1341
2757.5034,30,1342
2757.5034,30,1343
2757.5034,30,1344
2757.5034,30,1345
2757.5034,30,1346
2757.5034,30,1347
2757.5034,30,1348
2757.5034,30,1349
2757.5034,30,1350
2757.5034,30,1351
2757.5034,30,1352
2757.5034,30,1353
2757.5034,30,1354
2757.5034,30,1355
2757.5034,30,1356
2757.5034,30,1357
2757.5034,30,1358
2757.5034,30,1359
2757.5034,30,1360
2757.5034,30,1361
