episode,policy_loss,entropy
0,,
1,,
2,,
3,,
4,,
5,4658.6416015625,
6,4658.6416015625,
7,4658.6416015625,
8,4658.6416015625,
9,4658.6416015625,
10,-76.69139862060547,
11,-76.69139862060547,
12,-76.69139862060547,
13,-76.69139862060547,
14,-76.69139862060547,
15,723.1578369140625,
16,723.1578369140625,
17,723.1578369140625,
18,723.1578369140625,
19,723.1578369140625,
20,144.11985778808594,
21,144.11985778808594,
22,144.11985778808594,
23,144.11985778808594,
24,144.11985778808594,
25,949.3825073242188,
26,949.3825073242188,
27,949.3825073242188,
28,949.3825073242188,
29,949.3825073242188,
30,614.8497314453125,
31,614.8497314453125,
32,614.8497314453125,
33,614.8497314453125,
34,614.8497314453125,
35,1973.404296875,
36,1973.404296875,
37,1973.404296875,
38,1973.404296875,
39,1973.404296875,
40,2379.817138671875,
41,2379.817138671875,
42,2379.817138671875,
43,2379.817138671875,
44,2379.817138671875,
45,2297.8056640625,
46,2297.8056640625,
47,2297.8056640625,
48,2297.8056640625,
49,2297.8056640625,
50,-315.31158447265625,
51,-315.31158447265625,
52,-315.31158447265625,
53,-315.31158447265625,
54,-315.31158447265625,
55,515.1268310546875,
56,515.1268310546875,
57,515.1268310546875,
58,515.1268310546875,
59,515.1268310546875,
60,-302.99896240234375,
61,-302.99896240234375,
62,-302.99896240234375,
63,-302.99896240234375,
64,-302.99896240234375,
65,246.66055297851562,
66,246.66055297851562,
67,246.66055297851562,
68,246.66055297851562,
69,246.66055297851562,
70,-205.0797576904297,
71,-205.0797576904297,
72,-205.0797576904297,
73,-205.0797576904297,
74,-205.0797576904297,
75,496.47479248046875,
76,496.47479248046875,
77,496.47479248046875,
78,496.47479248046875,
79,496.47479248046875,
80,20.814199447631836,
81,20.814199447631836,
82,20.814199447631836,
83,20.814199447631836,
84,20.814199447631836,
85,132.49896240234375,
86,132.49896240234375,
87,132.49896240234375,
88,132.49896240234375,
89,132.49896240234375,
90,-3887.33056640625,
91,-3887.33056640625,
92,-3887.33056640625,
93,-3887.33056640625,
94,-3887.33056640625,
95,-77.22685241699219,
96,-77.22685241699219,
97,-77.22685241699219,
98,-77.22685241699219,
99,-77.22685241699219,
100,24.10003662109375,
101,24.10003662109375,
102,24.10003662109375,
103,24.10003662109375,
104,24.10003662109375,
105,-566.656005859375,
106,-566.656005859375,
107,-566.656005859375,
108,-566.656005859375,
109,-566.656005859375,
110,-1514.157470703125,
111,-1514.157470703125,
112,-1514.157470703125,
113,-1514.157470703125,
114,-1514.157470703125,
115,-549.0554809570312,
116,-549.0554809570312,
117,-549.0554809570312,
118,-549.0554809570312,
119,-549.0554809570312,
120,-334.94244384765625,
121,-334.94244384765625,
122,-334.94244384765625,
123,-334.94244384765625,
124,-334.94244384765625,
125,-4433.6552734375,
126,-4433.6552734375,
127,-4433.6552734375,
128,-4433.6552734375,
