r,l,t
2791.990522,30,362.264034
1766.971455,30,362.33473
3693.835508,30,362.414049
3446.941916,30,362.48838
2564.248579,30,362.564039
-15386.693302,30,362.6348
2709.133592,30,362.71061
2195.72874,30,362.783643
2186.035709,30,362.861535
1865.674638,30,362.931969
0.0,30,363.002907
-1993.334793,30,363.070457
-1361.217793,30,363.145716
1073.654514,30,363.221175
1241.41956,30,363.299575
-12042.465691,30,363.370999
2610.263999,30,363.442091
696.498513,30,363.508446
1232.53163,30,363.582772
762.901758,30,363.65084
5679.699604,30,363.72818
-739.908599,30,363.801365
-2658.451244,30,363.875226
4931.147887,30,363.947933
3189.204755,30,364.023019
539.750969,30,364.094711
3911.921832,30,364.169251
4575.793766,30,364.238289
124.733361,30,364.309657
284.848732,30,364.376649
-221.5,30,364.451153
-5580.111917,30,364.520053
4404.738039,30,364.595682
-2076.766496,30,364.666718
2198.763569,30,364.739989
-127.999999,30,364.806311
5713.876101,30,364.87589
-15103.031586,30,364.944507
5190.392582,30,365.021339
-7648.311949,30,365.095093
-2624.677305,30,365.170325
-0.509027,30,365.237191
2409.669503,30,365.308135
3083.140462,30,365.381181
5034.729222,30,365.459319
5318.261721,30,365.533804
5876.379764,30,365.60892
628.864682,30,365.681465
2860.20317,30,365.762428
3026.91524,30,365.836102
-1465.681399,30,365.914092
-5031.219193,30,365.98885
762.535897,30,366.063669
-7308.430295,30,366.134485
989.177223,30,366.208653
795.928883,30,366.274783
-6017.268871,30,366.345304
4178.623707,30,366.412028
-2488.496308,30,366.491078
4646.791543,30,366.566155
1392.058852,30,366.644398
-1928.109093,30,366.718037
957.803657,30,366.794238
5809.470197,30,366.862952
3134.872307,30,366.937791
484.53859,30,367.007191
2861.169456,30,367.082078
5490.683443,30,367.15431
6905.012548,30,367.224507
-4121.153526,30,367.291352
939.676345,30,367.364486
1100.524438,30,367.434185
-765.982807,30,367.509371
6675.889104,30,367.583475
-1927.651611,30,367.664551
4583.755658,30,367.748511
3800.744012,30,367.823829
-2823.472962,30,367.897993
452.224572,30,367.971841
-3241.895391,30,368.040739
5733.079045,30,368.115244
1667.903523,30,368.186022
1850.150331,30,368.255639
378.170857,30,368.321223
-1301.737976,30,368.391035
3046.327414,30,368.461966
857.399467,30,368.536067
0.0,30,368.607198
2702.503899,30,368.679405
-191.909786,30,368.750289
-10939.604555,30,368.825358
-18403.842723,30,368.897458
-22359.093306,30,368.971982
-22409.105972,30,369.04261
180.759077,30,369.11311
3881.509889,30,369.188032
2595.865426,30,369.272625
5773.850775,30,369.354099
-8881.77926,30,369.439154
-22268.672131,30,369.520514
