episode,policy_loss,entropy
218,6.631732228662033e-15,-0.0
219,6.631732228662033e-15,-0.0
220,6.631732228662033e-15,-0.0
221,6.631732228662033e-15,-0.0
222,6.631732228662033e-15,-0.0
223,6.631732228662033e-15,-0.0
224,6.631732228662033e-15,-0.0
225,6.631732228662033e-15,-0.0
226,6.631732228662033e-15,-0.0
227,6.631732228662033e-15,-0.0
228,6.631732228662033e-15,-0.0
229,6.631732228662033e-15,-0.0
230,6.631732228662033e-15,-0.0
231,6.631732228662033e-15,-0.0
232,6.631732228662033e-15,-0.0
233,6.631732228662033e-15,-0.0
234,6.631732228662033e-15,-0.0
235,6.631732228662033e-15,-0.0
236,6.631732228662033e-15,-0.0
237,6.631732228662033e-15,-0.0
238,6.631732228662033e-15,-0.0
239,6.631732228662033e-15,-0.0
240,6.631732228662033e-15,-0.0
241,6.631732228662033e-15,-0.0
242,6.631732228662033e-15,-0.0
243,6.631732228662033e-15,-0.0
244,6.631732228662033e-15,-0.0
245,6.631732228662033e-15,-0.0
246,6.631732228662033e-15,-0.0
247,6.631732228662033e-15,-0.0
248,6.631732228662033e-15,-0.0
249,6.631732228662033e-15,-0.0
250,6.631732228662033e-15,-0.0
251,6.631732228662033e-15,-0.0
252,6.631732228662033e-15,-0.0
253,6.631732228662033e-15,-0.0
254,6.631732228662033e-15,-0.0
255,6.631732228662033e-15,-0.0
256,6.631732228662033e-15,-0.0
257,6.631732228662033e-15,-0.0
258,6.631732228662033e-15,-0.0
259,6.631732228662033e-15,-0.0
260,6.631732228662033e-15,-0.0
261,6.631732228662033e-15,-0.0
262,6.631732228662033e-15,-0.0
263,6.631732228662033e-15,-0.0
264,6.631732228662033e-15,-0.0
265,6.631732228662033e-15,-0.0
266,6.631732228662033e-15,-0.0
267,6.631732228662033e-15,-0.0
268,6.631732228662033e-15,-0.0
269,6.631732228662033e-15,-0.0
270,6.631732228662033e-15,-0.0
271,6.631732228662033e-15,-0.0
272,6.631732228662033e-15,-0.0
273,6.631732228662033e-15,-0.0
274,6.631732228662033e-15,-0.0
275,6.631732228662033e-15,-0.0
276,6.631732228662033e-15,-0.0
277,6.631732228662033e-15,-0.0
278,6.631732228662033e-15,-0.0
279,6.631732228662033e-15,-0.0
280,6.631732228662033e-15,-0.0
281,6.631732228662033e-15,-0.0
282,6.631732228662033e-15,-0.0
283,6.631732228662033e-15,-0.0
284,6.631732228662033e-15,-0.0
285,6.631732228662033e-15,-0.0
286,6.631732228662033e-15,-0.0
287,6.631732228662033e-15,-0.0
288,6.631732228662033e-15,-0.0
289,6.631732228662033e-15,-0.0
290,6.631732228662033e-15,-0.0
291,6.631732228662033e-15,-0.0
292,6.631732228662033e-15,-0.0
293,6.631732228662033e-15,-0.0
294,6.631732228662033e-15,-0.0
295,6.631732228662033e-15,-0.0
296,6.631732228662033e-15,-0.0
297,6.631732228662033e-15,-0.0
298,6.631732228662033e-15,-0.0
299,6.631732228662033e-15,-0.0
300,6.631732228662033e-15,-0.0
301,6.631732228662033e-15,-0.0
302,6.631732228662033e-15,-0.0
303,6.631732228662033e-15,-0.0
304,6.631732228662033e-15,-0.0
305,6.631732228662033e-15,-0.0
306,6.631732228662033e-15,-0.0
307,6.631732228662033e-15,-0.0
308,6.631732228662033e-15,-0.0
309,6.631732228662033e-15,-0.0
310,6.631732228662033e-15,-0.0
311,6.631732228662033e-15,-0.0
312,6.631732228662033e-15,-0.0
313,6.631732228662033e-15,-0.0
314,6.631732228662033e-15,-0.0
315,6.631732228662033e-15,-0.0
316,6.631732228662033e-15,-0.0
317,6.631732228662033e-15,-0.0
318,6.631732228662033e-15,-0.0
319,6.631732228662033e-15,-0.0
320,6.631732228662033e-15,-0.0
321,6.631732228662033e-15,-0.0
322,6.631732228662033e-15,-0.0
323,6.631732228662033e-15,-0.0
324,6.631732228662033e-15,-0.0
325,6.631732228662033e-15,-0.0
326,6.631732228662033e-15,-0.0
327,6.631732228662033e-15,-0.0
328,6.631732228662033e-15,-0.0
329,6.631732228662033e-15,-0.0
330,6.631732228662033e-15,-0.0
331,6.631732228662033e-15,-0.0
332,6.631732228662033e-15,-0.0
333,6.631732228662033e-15,-0.0
334,6.631732228662033e-15,-0.0
335,6.631732228662033e-15,-0.0
336,6.631732228662033e-15,-0.0
337,6.631732228662033e-15,-0.0
338,6.631732228662033e-15,-0.0
339,6.631732228662033e-15,-0.0
340,6.631732228662033e-15,-0.0
341,6.631732228662033e-15,-0.0
342,6.631732228662033e-15,-0.0
343,6.631732228662033e-15,-0.0
344,6.631732228662033e-15,-0.0
345,6.631732228662033e-15,-0.0
346,6.631732228662033e-15,-0.0
347,6.631732228662033e-15,-0.0
348,6.631732228662033e-15,-0.0
349,6.631732228662033e-15,-0.0
350,6.631732228662033e-15,-0.0
351,6.631732228662033e-15,-0.0
352,6.631732228662033e-15,-0.0
353,6.631732228662033e-15,-0.0
354,6.631732228662033e-15,-0.0
355,6.631732228662033e-15,-0.0
356,6.631732228662033e-15,-0.0
357,6.631732228662033e-15,-0.0
358,6.631732228662033e-15,-0.0
359,6.631732228662033e-15,-0.0
360,6.631732228662033e-15,-0.0
361,6.631732228662033e-15,-0.0
362,6.631732228662033e-15,-0.0
363,6.631732228662033e-15,-0.0
364,6.631732228662033e-15,-0.0
365,6.631732228662033e-15,-0.0
366,6.631732228662033e-15,-0.0
367,6.631732228662033e-15,-0.0
368,6.631732228662033e-15,-0.0
369,6.631732228662033e-15,-0.0
370,6.631732228662033e-15,-0.0
371,6.631732228662033e-15,-0.0
372,6.631732228662033e-15,-0.0
373,6.631732228662033e-15,-0.0
374,6.631732228662033e-15,-0.0
375,6.631732228662033e-15,-0.0
376,6.631732228662033e-15,-0.0
377,6.631732228662033e-15,-0.0
378,6.631732228662033e-15,-0.0
379,6.631732228662033e-15,-0.0
380,6.631732228662033e-15,-0.0
381,6.631732228662033e-15,-0.0
382,6.631732228662033e-15,-0.0
383,6.631732228662033e-15,-0.0
384,6.631732228662033e-15,-0.0
385,6.631732228662033e-15,-0.0
386,6.631732228662033e-15,-0.0
387,6.631732228662033e-15,-0.0
388,6.631732228662033e-15,-0.0
389,6.631732228662033e-15,-0.0
390,6.631732228662033e-15,-0.0
391,6.631732228662033e-15,-0.0
392,6.631732228662033e-15,-0.0
393,6.631732228662033e-15,-0.0
394,6.631732228662033e-15,-0.0
395,6.631732228662033e-15,-0.0
396,6.631732228662033e-15,-0.0
397,6.631732228662033e-15,-0.0
398,6.631732228662033e-15,-0.0
399,6.631732228662033e-15,-0.0
400,6.631732228662033e-15,-0.0
401,6.631732228662033e-15,-0.0
402,6.631732228662033e-15,-0.0
403,6.631732228662033e-15,-0.0
404,6.631732228662033e-15,-0.0
405,6.631732228662033e-15,-0.0
406,6.631732228662033e-15,-0.0
407,6.631732228662033e-15,-0.0
408,6.631732228662033e-15,-0.0
409,6.631732228662033e-15,-0.0
410,6.631732228662033e-15,-0.0
411,6.631732228662033e-15,-0.0
412,6.631732228662033e-15,-0.0
413,6.631732228662033e-15,-0.0
414,6.631732228662033e-15,-0.0
415,6.631732228662033e-15,-0.0
416,6.631732228662033e-15,-0.0
417,6.631732228662033e-15,-0.0
418,6.631732228662033e-15,-0.0
419,6.631732228662033e-15,-0.0
420,6.631732228662033e-15,-0.0
421,6.631732228662033e-15,-0.0
422,6.631732228662033e-15,-0.0
423,6.631732228662033e-15,-0.0
424,6.631732228662033e-15,-0.0
425,6.631732228662033e-15,-0.0
426,6.631732228662033e-15,-0.0
427,6.631732228662033e-15,-0.0
428,6.631732228662033e-15,-0.0
429,6.631732228662033e-15,-0.0
430,6.631732228662033e-15,-0.0
431,6.631732228662033e-15,-0.0
432,6.631732228662033e-15,-0.0
433,6.631732228662033e-15,-0.0
434,6.631732228662033e-15,-0.0
435,6.631732228662033e-15,-0.0
436,6.631732228662033e-15,-0.0
437,6.631732228662033e-15,-0.0
438,6.631732228662033e-15,-0.0
439,6.631732228662033e-15,-0.0
440,6.631732228662033e-15,-0.0
441,6.631732228662033e-15,-0.0
442,6.631732228662033e-15,-0.0
443,6.631732228662033e-15,-0.0
444,6.631732228662033e-15,-0.0
445,6.631732228662033e-15,-0.0
446,6.631732228662033e-15,-0.0
447,6.631732228662033e-15,-0.0
448,6.631732228662033e-15,-0.0
449,6.631732228662033e-15,-0.0
450,6.631732228662033e-15,-0.0
451,6.631732228662033e-15,-0.0
452,6.631732228662033e-15,-0.0
453,6.631732228662033e-15,-0.0
454,6.631732228662033e-15,-0.0
455,6.631732228662033e-15,-0.0
456,6.631732228662033e-15,-0.0
457,6.631732228662033e-15,-0.0
458,6.631732228662033e-15,-0.0
459,6.631732228662033e-15,-0.0
460,6.631732228662033e-15,-0.0
461,6.631732228662033e-15,-0.0
462,6.631732228662033e-15,-0.0
463,6.631732228662033e-15,-0.0
464,6.631732228662033e-15,-0.0
465,6.631732228662033e-15,-0.0
466,6.631732228662033e-15,-0.0
467,6.631732228662033e-15,-0.0
468,6.631732228662033e-15,-0.0
469,6.631732228662033e-15,-0.0
470,6.631732228662033e-15,-0.0
471,6.631732228662033e-15,-0.0
472,6.631732228662033e-15,-0.0
473,6.631732228662033e-15,-0.0
474,6.631732228662033e-15,-0.0
475,6.631732228662033e-15,-0.0
476,6.631732228662033e-15,-0.0
477,6.631732228662033e-15,-0.0
478,6.631732228662033e-15,-0.0
479,6.631732228662033e-15,-0.0
480,6.631732228662033e-15,-0.0
481,6.631732228662033e-15,-0.0
482,6.631732228662033e-15,-0.0
483,6.631732228662033e-15,-0.0
484,6.631732228662033e-15,-0.0
485,6.631732228662033e-15,-0.0
486,6.631732228662033e-15,-0.0
487,6.631732228662033e-15,-0.0
488,6.631732228662033e-15,-0.0
489,6.631732228662033e-15,-0.0
490,6.631732228662033e-15,-0.0
491,6.631732228662033e-15,-0.0
492,6.631732228662033e-15,-0.0
493,6.631732228662033e-15,-0.0
494,6.631732228662033e-15,-0.0
495,6.631732228662033e-15,-0.0
496,6.631732228662033e-15,-0.0
497,6.631732228662033e-15,-0.0
498,6.631732228662033e-15,-0.0
499,6.631732228662033e-15,-0.0
500,6.631732228662033e-15,-0.0
501,6.631732228662033e-15,-0.0
502,6.631732228662033e-15,-0.0
503,6.631732228662033e-15,-0.0
504,6.631732228662033e-15,-0.0
505,6.631732228662033e-15,-0.0
506,6.631732228662033e-15,-0.0
507,6.631732228662033e-15,-0.0
508,6.631732228662033e-15,-0.0
509,6.631732228662033e-15,-0.0
510,6.631732228662033e-15,-0.0
511,6.631732228662033e-15,-0.0
512,6.631732228662033e-15,-0.0
513,6.631732228662033e-15,-0.0
514,6.631732228662033e-15,-0.0
515,6.631732228662033e-15,-0.0
516,6.631732228662033e-15,-0.0
517,6.631732228662033e-15,-0.0
518,6.631732228662033e-15,-0.0
519,6.631732228662033e-15,-0.0
520,6.631732228662033e-15,-0.0
521,6.631732228662033e-15,-0.0
522,6.631732228662033e-15,-0.0
523,6.631732228662033e-15,-0.0
524,6.631732228662033e-15,-0.0
525,6.631732228662033e-15,-0.0
526,6.631732228662033e-15,-0.0
527,6.631732228662033e-15,-0.0
528,6.631732228662033e-15,-0.0
529,6.631732228662033e-15,-0.0
530,6.631732228662033e-15,-0.0
531,6.631732228662033e-15,-0.0
532,6.631732228662033e-15,-0.0
533,6.631732228662033e-15,-0.0
534,6.631732228662033e-15,-0.0
535,6.631732228662033e-15,-0.0
536,6.631732228662033e-15,-0.0
537,6.631732228662033e-15,-0.0
538,6.631732228662033e-15,-0.0
539,6.631732228662033e-15,-0.0
540,6.631732228662033e-15,-0.0
541,6.631732228662033e-15,-0.0
542,6.631732228662033e-15,-0.0
543,6.631732228662033e-15,-0.0
544,6.631732228662033e-15,-0.0
545,6.631732228662033e-15,-0.0
546,6.631732228662033e-15,-0.0
547,6.631732228662033e-15,-0.0
548,6.631732228662033e-15,-0.0
549,6.631732228662033e-15,-0.0
550,6.631732228662033e-15,-0.0
551,6.631732228662033e-15,-0.0
552,6.631732228662033e-15,-0.0
553,6.631732228662033e-15,-0.0
554,6.631732228662033e-15,-0.0
555,6.631732228662033e-15,-0.0
556,6.631732228662033e-15,-0.0
557,6.631732228662033e-15,-0.0
558,6.631732228662033e-15,-0.0
559,6.631732228662033e-15,-0.0
560,6.631732228662033e-15,-0.0
561,6.631732228662033e-15,-0.0
562,6.631732228662033e-15,-0.0
563,6.631732228662033e-15,-0.0
564,6.631732228662033e-15,-0.0
565,6.631732228662033e-15,-0.0
566,6.631732228662033e-15,-0.0
567,6.631732228662033e-15,-0.0
568,6.631732228662033e-15,-0.0
569,6.631732228662033e-15,-0.0
570,6.631732228662033e-15,-0.0
571,6.631732228662033e-15,-0.0
572,6.631732228662033e-15,-0.0
573,6.631732228662033e-15,-0.0
574,6.631732228662033e-15,-0.0
575,6.631732228662033e-15,-0.0
576,6.631732228662033e-15,-0.0
577,6.631732228662033e-15,-0.0
578,6.631732228662033e-15,-0.0
579,6.631732228662033e-15,-0.0
580,6.631732228662033e-15,-0.0
581,6.631732228662033e-15,-0.0
582,6.631732228662033e-15,-0.0
583,6.631732228662033e-15,-0.0
584,6.631732228662033e-15,-0.0
585,6.631732228662033e-15,-0.0
586,6.631732228662033e-15,-0.0
587,6.631732228662033e-15,-0.0
588,6.631732228662033e-15,-0.0
589,6.631732228662033e-15,-0.0
590,6.631732228662033e-15,-0.0
591,6.631732228662033e-15,-0.0
592,6.631732228662033e-15,-0.0
593,6.631732228662033e-15,-0.0
594,6.631732228662033e-15,-0.0
595,6.631732228662033e-15,-0.0
596,6.631732228662033e-15,-0.0
597,6.631732228662033e-15,-0.0
598,6.631732228662033e-15,-0.0
599,6.631732228662033e-15,-0.0
600,6.631732228662033e-15,-0.0
601,6.631732228662033e-15,-0.0
602,6.631732228662033e-15,-0.0
603,6.631732228662033e-15,-0.0
604,6.631732228662033e-15,-0.0
605,6.631732228662033e-15,-0.0
606,6.631732228662033e-15,-0.0
607,6.631732228662033e-15,-0.0
608,6.631732228662033e-15,-0.0
609,6.631732228662033e-15,-0.0
610,6.631732228662033e-15,-0.0
611,6.631732228662033e-15,-0.0
612,6.631732228662033e-15,-0.0
613,6.631732228662033e-15,-0.0
614,6.631732228662033e-15,-0.0
615,6.631732228662033e-15,-0.0
616,6.631732228662033e-15,-0.0
617,6.631732228662033e-15,-0.0
618,6.631732228662033e-15,-0.0
619,6.631732228662033e-15,-0.0
620,6.631732228662033e-15,-0.0
621,6.631732228662033e-15,-0.0
622,6.631732228662033e-15,-0.0
623,6.631732228662033e-15,-0.0
624,6.631732228662033e-15,-0.0
625,6.631732228662033e-15,-0.0
626,6.631732228662033e-15,-0.0
627,6.631732228662033e-15,-0.0
628,6.631732228662033e-15,-0.0
629,6.631732228662033e-15,-0.0
630,6.631732228662033e-15,-0.0
631,6.631732228662033e-15,-0.0
632,6.631732228662033e-15,-0.0
633,6.631732228662033e-15,-0.0
634,6.631732228662033e-15,-0.0
635,6.631732228662033e-15,-0.0
636,6.631732228662033e-15,-0.0
637,6.631732228662033e-15,-0.0
638,6.631732228662033e-15,-0.0
639,6.631732228662033e-15,-0.0
640,6.631732228662033e-15,-0.0
641,6.631732228662033e-15,-0.0
642,6.631732228662033e-15,-0.0
643,6.631732228662033e-15,-0.0
644,6.631732228662033e-15,-0.0
645,6.631732228662033e-15,-0.0
646,6.631732228662033e-15,-0.0
647,6.631732228662033e-15,-0.0
648,6.631732228662033e-15,-0.0
649,6.631732228662033e-15,-0.0
650,6.631732228662033e-15,-0.0
651,6.631732228662033e-15,-0.0
652,6.631732228662033e-15,-0.0
653,6.631732228662033e-15,-0.0
654,6.631732228662033e-15,-0.0
655,6.631732228662033e-15,-0.0
656,6.631732228662033e-15,-0.0
657,6.631732228662033e-15,-0.0
658,6.631732228662033e-15,-0.0
659,6.631732228662033e-15,-0.0
660,6.631732228662033e-15,-0.0
661,6.631732228662033e-15,-0.0
662,6.631732228662033e-15,-0.0
663,6.631732228662033e-15,-0.0
664,6.631732228662033e-15,-0.0
665,6.631732228662033e-15,-0.0
666,6.631732228662033e-15,-0.0
667,6.631732228662033e-15,-0.0
668,6.631732228662033e-15,-0.0
669,6.631732228662033e-15,-0.0
670,6.631732228662033e-15,-0.0
671,6.631732228662033e-15,-0.0
672,6.631732228662033e-15,-0.0
673,6.631732228662033e-15,-0.0
674,6.631732228662033e-15,-0.0
675,6.631732228662033e-15,-0.0
676,6.631732228662033e-15,-0.0
677,6.631732228662033e-15,-0.0
678,6.631732228662033e-15,-0.0
679,6.631732228662033e-15,-0.0
680,6.631732228662033e-15,-0.0
681,6.631732228662033e-15,-0.0
682,6.631732228662033e-15,-0.0
683,6.631732228662033e-15,-0.0
684,6.631732228662033e-15,-0.0
685,6.631732228662033e-15,-0.0
686,6.631732228662033e-15,-0.0
687,6.631732228662033e-15,-0.0
688,6.631732228662033e-15,-0.0
689,6.631732228662033e-15,-0.0
690,6.631732228662033e-15,-0.0
691,6.631732228662033e-15,-0.0
692,6.631732228662033e-15,-0.0
693,6.631732228662033e-15,-0.0
694,6.631732228662033e-15,-0.0
695,6.631732228662033e-15,-0.0
696,6.631732228662033e-15,-0.0
697,6.631732228662033e-15,-0.0
698,6.631732228662033e-15,-0.0
699,6.631732228662033e-15,-0.0
700,6.631732228662033e-15,-0.0
701,6.631732228662033e-15,-0.0
702,6.631732228662033e-15,-0.0
703,6.631732228662033e-15,-0.0
704,6.631732228662033e-15,-0.0
705,6.631732228662033e-15,-0.0
706,6.631732228662033e-15,-0.0
707,6.631732228662033e-15,-0.0
708,6.631732228662033e-15,-0.0
709,6.631732228662033e-15,-0.0
710,6.631732228662033e-15,-0.0
711,6.631732228662033e-15,-0.0
712,6.631732228662033e-15,-0.0
713,6.631732228662033e-15,-0.0
714,6.631732228662033e-15,-0.0
715,6.631732228662033e-15,-0.0
716,6.631732228662033e-15,-0.0
717,6.631732228662033e-15,-0.0
718,6.631732228662033e-15,-0.0
719,6.631732228662033e-15,-0.0
720,6.631732228662033e-15,-0.0
721,6.631732228662033e-15,-0.0
722,6.631732228662033e-15,-0.0
723,6.631732228662033e-15,-0.0
724,6.631732228662033e-15,-0.0
725,6.631732228662033e-15,-0.0
726,6.631732228662033e-15,-0.0
727,6.631732228662033e-15,-0.0
728,6.631732228662033e-15,-0.0
729,6.631732228662033e-15,-0.0
730,6.631732228662033e-15,-0.0
731,6.631732228662033e-15,-0.0
732,6.631732228662033e-15,-0.0
733,6.631732228662033e-15,-0.0
734,6.631732228662033e-15,-0.0
735,6.631732228662033e-15,-0.0
736,6.631732228662033e-15,-0.0
737,6.631732228662033e-15,-0.0
738,6.631732228662033e-15,-0.0
739,6.631732228662033e-15,-0.0
740,6.631732228662033e-15,-0.0
741,6.631732228662033e-15,-0.0
742,6.631732228662033e-15,-0.0
743,6.631732228662033e-15,-0.0
744,6.631732228662033e-15,-0.0
745,6.631732228662033e-15,-0.0
746,6.631732228662033e-15,-0.0
747,6.631732228662033e-15,-0.0
748,6.631732228662033e-15,-0.0
749,6.631732228662033e-15,-0.0
750,6.631732228662033e-15,-0.0
751,6.631732228662033e-15,-0.0
752,6.631732228662033e-15,-0.0
753,6.631732228662033e-15,-0.0
754,6.631732228662033e-15,-0.0
755,6.631732228662033e-15,-0.0
756,6.631732228662033e-15,-0.0
757,6.631732228662033e-15,-0.0
758,6.631732228662033e-15,-0.0
759,6.631732228662033e-15,-0.0
760,6.631732228662033e-15,-0.0
761,6.631732228662033e-15,-0.0
762,6.631732228662033e-15,-0.0
763,6.631732228662033e-15,-0.0
764,6.631732228662033e-15,-0.0
765,6.631732228662033e-15,-0.0
766,6.631732228662033e-15,-0.0
767,6.631732228662033e-15,-0.0
768,6.631732228662033e-15,-0.0
769,6.631732228662033e-15,-0.0
770,6.631732228662033e-15,-0.0
771,6.631732228662033e-15,-0.0
772,6.631732228662033e-15,-0.0
773,6.631732228662033e-15,-0.0
774,6.631732228662033e-15,-0.0
775,6.631732228662033e-15,-0.0
