r,l,t
2371.382549,30,242.76617
1867.149285,30,242.830919
-1635.695619,30,242.918914
-4570.637626,30,242.994773
-25.996954,30,243.068606
-3545.28136,30,243.143697
-798.703806,30,243.215312
-173.760305,30,243.288708
-68.269731,30,243.357404
1958.663232,30,243.429158
0.0,30,243.49995
-1405.577384,30,243.582276
2382.09716,30,243.659355
-1232.435043,30,243.734042
-585.292044,30,243.817968
-4167.701421,30,243.90569
5040.831582,30,243.983525
1068.732428,30,244.055465
5408.707116,30,244.130337
3144.379046,30,244.196718
3562.083747,30,244.2637
5735.230957,30,244.32706
4374.30439,30,244.393559
1176.340914,30,244.457977
2619.456693,30,244.524681
1882.074835,30,244.589806
-13645.524921,30,244.665799
-14206.692057,30,244.737022
2256.598649,30,244.811788
-2481.351156,30,244.882086
-6070.397108,30,244.952895
-9646.937056,30,245.020322
-9701.345347,30,245.090952
-397.00314,30,245.154096
2136.036823,30,245.222016
898.298081,30,245.288833
940.032841,30,245.359546
-1102.542474,30,245.427383
4532.453628,30,245.496763
3330.136006,30,245.564738
2184.682544,30,245.635746
-4623.096109,30,245.702033
2438.401695,30,245.771814
-2101.44372,30,245.842188
5049.173684,30,245.911699
-9.0,30,245.975762
2277.439533,30,246.042874
2690.923651,30,246.107472
2706.036026,30,246.175187
-1177.350467,30,246.244871
7037.948403,30,246.317913
679.941876,30,246.382279
3194.101668,30,246.44833
2161.249905,30,246.51682
6561.299409,30,246.587553
154.844539,30,246.664166
2647.399273,30,246.746179
1940.747852,30,246.830992
3069.653946,30,246.925295
-6523.020325,30,247.006027
-11584.567992,30,247.086589
-13546.239414,30,247.158558
-901.427697,30,247.245236
-4849.526814,30,247.324126
-2218.207637,30,247.392602
-5139.034986,30,247.455335
351.907762,30,247.534078
5677.862374,30,247.616887
4260.026761,30,247.70433
1706.931173,30,247.779836
-171.0,30,247.864366
448.872259,30,247.936698
4224.016076,30,248.01422
2155.526264,30,248.088105
2514.370872,30,248.165333
26.262585,30,248.224193
-104.793297,30,248.285229
3246.534521,30,248.343561
-9.0,30,248.404709
222.646124,30,248.465572
3234.076531,30,248.537395
4096.750829,30,248.599274
-12481.771694,30,248.684556
-2530.528185,30,248.771528
-3615.17095,30,248.847453
177.285858,30,248.93747
-12.497262,30,249.024062
422.137558,30,249.121573
2907.411419,30,249.211619
-3897.998848,30,249.296324
2888.977447,30,249.383375
-1522.386352,30,249.465165
-4827.735363,30,249.542516
2956.501911,30,249.640758
-2333.383289,30,249.740438
-8596.745122,30,249.925465
-8415.268003,30,250.046104
737.0,30,250.15118
-656.810102,30,250.275822
717.437945,30,250.392588
