episode,policy_loss,entropy
0,,
1,,
2,,
3,,
4,,
5,4658.6416015625,
6,4658.6416015625,
7,4658.6416015625,
8,4658.6416015625,
9,4658.6416015625,
10,-287.13037109375,
11,-287.13037109375,
12,-287.13037109375,
13,-287.13037109375,
14,-287.13037109375,
15,707.1531982421875,
16,707.1531982421875,
17,707.1531982421875,
18,707.1531982421875,
19,707.1531982421875,
20,505.5205993652344,
21,505.5205993652344,
22,505.5205993652344,
23,505.5205993652344,
24,505.5205993652344,
25,1513.4869384765625,
26,1513.4869384765625,
27,1513.4869384765625,
28,1513.4869384765625,
29,1513.4869384765625,
30,251.1837921142578,
31,251.1837921142578,
32,251.1837921142578,
33,251.1837921142578,
34,251.1837921142578,
35,2463.4619140625,
36,2463.4619140625,
37,2463.4619140625,
38,2463.4619140625,
39,2463.4619140625,
40,1938.806884765625,
41,1938.806884765625,
42,1938.806884765625,
43,1938.806884765625,
44,1938.806884765625,
45,18.172523498535156,
46,18.172523498535156,
47,18.172523498535156,
48,18.172523498535156,
49,18.172523498535156,
50,137.37405395507812,
51,137.37405395507812,
52,137.37405395507812,
53,137.37405395507812,
54,137.37405395507812,
55,702.8255615234375,
56,702.8255615234375,
57,702.8255615234375,
58,702.8255615234375,
59,702.8255615234375,
60,653.0632934570312,
61,653.0632934570312,
62,653.0632934570312,
63,653.0632934570312,
64,653.0632934570312,
65,161.8487548828125,
66,161.8487548828125,
67,161.8487548828125,
68,161.8487548828125,
69,161.8487548828125,
70,-102.31866455078125,
71,-102.31866455078125,
72,-102.31866455078125,
73,-102.31866455078125,
74,-102.31866455078125,
75,387.8198547363281,
76,387.8198547363281,
77,387.8198547363281,
78,387.8198547363281,
79,387.8198547363281,
80,61.04058837890625,
81,61.04058837890625,
82,61.04058837890625,
83,61.04058837890625,
84,61.04058837890625,
85,-1236.169921875,
86,-1236.169921875,
87,-1236.169921875,
88,-1236.169921875,
89,-1236.169921875,
90,-2321.32080078125,
91,-2321.32080078125,
92,-2321.32080078125,
93,-2321.32080078125,
94,-2321.32080078125,
95,159.49453735351562,
96,159.49453735351562,
97,159.49453735351562,
98,159.49453735351562,
99,159.49453735351562,
100,129.0972442626953,
101,129.0972442626953,
102,129.0972442626953,
103,129.0972442626953,
104,129.0972442626953,
105,-992.10400390625,
106,-992.10400390625,
107,-992.10400390625,
108,-992.10400390625,
109,-992.10400390625,
110,-23.883495330810547,
111,-23.883495330810547,
112,-23.883495330810547,
113,-23.883495330810547,
114,-23.883495330810547,
115,-907.3351440429688,
116,-907.3351440429688,
117,-907.3351440429688,
118,-907.3351440429688,
119,-907.3351440429688,
120,-605.0611572265625,
121,-605.0611572265625,
122,-605.0611572265625,
123,-605.0611572265625,
124,-605.0611572265625,
125,-6072.97509765625,
126,-6072.97509765625,
127,-6072.97509765625,
128,-6072.97509765625,
