episode,q_loss
230,25965.83203125
231,25965.83203125
232,26721.763671875
233,26721.763671875
234,26721.763671875
235,26721.763671875
236,27089.2578125
237,27089.2578125
238,27089.2578125
239,27089.2578125
240,26797.091796875
241,26797.091796875
242,26797.091796875
243,26797.091796875
244,29005.703125
245,29005.703125
246,29005.703125
247,29005.703125
248,26622.287109375
249,26622.287109375
250,26622.287109375
251,26622.287109375
252,23851.1328125
253,23851.1328125
254,23851.1328125
255,23851.1328125
256,28320.83984375
257,28320.83984375
258,28320.83984375
259,28320.83984375
260,24690.7578125
261,24690.7578125
262,24690.7578125
263,24690.7578125
264,25245.224609375
265,25245.224609375
266,25245.224609375
267,25245.224609375
268,26103.080078125
269,26103.080078125
270,26103.080078125
271,26103.080078125
272,28375.064453125
273,28375.064453125
274,28375.064453125
275,28375.064453125
276,25424.033203125
277,25424.033203125
278,25424.033203125
279,25424.033203125
280,26768.865234375
281,26768.865234375
282,26768.865234375
283,26768.865234375
284,26698.578125
285,26698.578125
286,26698.578125
287,26698.578125
288,23950.333984375
289,23950.333984375
290,23950.333984375
291,23950.333984375
292,23054.62890625
293,23054.62890625
294,23054.62890625
295,23054.62890625
296,27621.6796875
297,27621.6796875
298,27621.6796875
299,27621.6796875
300,24745.927734375
301,24745.927734375
302,24745.927734375
303,24745.927734375
304,26896.5078125
305,26896.5078125
306,26896.5078125
307,26896.5078125
308,27679.2890625
309,27679.2890625
310,27679.2890625
311,27679.2890625
312,24781.982421875
313,24781.982421875
314,24781.982421875
315,24781.982421875
316,25398.91796875
317,25398.91796875
318,25398.91796875
319,25398.91796875
320,25224.17578125
321,25224.17578125
322,25224.17578125
323,25224.17578125
324,25095.1640625
325,25095.1640625
326,25095.1640625
327,25095.1640625
328,24244.392578125
329,24244.392578125
330,24244.392578125
331,24244.392578125
332,26402.333984375
333,26402.333984375
334,26402.333984375
335,26402.333984375
336,24268.755859375
337,24268.755859375
338,24268.755859375
339,24268.755859375
340,23704.50390625
341,23704.50390625
342,23704.50390625
343,23704.50390625
344,25321.9140625
345,25321.9140625
346,25321.9140625
347,25321.9140625
348,22026.71484375
349,22026.71484375
350,22026.71484375
351,22026.71484375
352,23590.857421875
353,23590.857421875
354,23590.857421875
355,23590.857421875
356,25350.171875
357,25350.171875
358,25350.171875
359,25350.171875
360,22973.5546875
361,22973.5546875
362,22973.5546875
363,22973.5546875
364,24874.779296875
365,24874.779296875
366,24874.779296875
367,24874.779296875
368,23911.14453125
369,23911.14453125
370,23911.14453125
371,23911.14453125
372,22417.623046875
373,22417.623046875
374,22417.623046875
375,22417.623046875
376,23069.2578125
377,23069.2578125
378,23069.2578125
379,23069.2578125
380,24613.416015625
381,24613.416015625
382,24613.416015625
383,24613.416015625
384,24099.453125
385,24099.453125
386,24099.453125
387,24099.453125
388,23486.029296875
389,23486.029296875
390,23486.029296875
391,23486.029296875
392,24254.705078125
393,24254.705078125
394,24254.705078125
395,24254.705078125
396,22423.61328125
397,22423.61328125
398,22423.61328125
399,22423.61328125
400,23710.365234375
401,23710.365234375
402,23710.365234375
403,23710.365234375
404,22913.265625
405,22913.265625
406,22913.265625
407,22913.265625
408,22891.162109375
409,22891.162109375
410,22891.162109375
411,22891.162109375
412,23398.935546875
413,23398.935546875
414,23398.935546875
415,23398.935546875
416,25854.197265625
417,25854.197265625
418,25854.197265625
419,25854.197265625
420,23060.33984375
421,23060.33984375
422,23060.33984375
423,23060.33984375
424,22799.962890625
425,22799.962890625
426,22799.962890625
427,22799.962890625
428,23360.302734375
429,23360.302734375
430,23360.302734375
431,23360.302734375
432,20866.556640625
433,20866.556640625
434,20866.556640625
435,20866.556640625
436,25002.845703125
437,25002.845703125
438,25002.845703125
439,25002.845703125
440,24735.646484375
441,24735.646484375
442,24735.646484375
443,24735.646484375
444,20638.17578125
445,20638.17578125
446,20638.17578125
447,20638.17578125
448,22534.982421875
449,22534.982421875
450,22534.982421875
451,22534.982421875
452,21465.546875
453,21465.546875
454,21465.546875
455,21465.546875
456,22605.564453125
457,22605.564453125
458,22605.564453125
459,22605.564453125
460,21393.7421875
461,21393.7421875
462,21393.7421875
463,21393.7421875
464,21653.564453125
465,21653.564453125
466,21653.564453125
467,21653.564453125
468,17557.84765625
469,17557.84765625
470,17557.84765625
471,17557.84765625
472,19796.62109375
473,19796.62109375
474,19796.62109375
475,19796.62109375
476,17484.333984375
477,17484.333984375
478,17484.333984375
479,17484.333984375
480,20151.962890625
481,20151.962890625
482,20151.962890625
483,20151.962890625
484,22036.6953125
485,22036.6953125
486,22036.6953125
487,22036.6953125
488,21368.3515625
489,21368.3515625
490,21368.3515625
491,21368.3515625
492,22110.056640625
493,22110.056640625
494,22110.056640625
495,22110.056640625
496,19903.1171875
497,19903.1171875
498,19903.1171875
499,19903.1171875
500,22848.697265625
501,22848.697265625
502,22848.697265625
503,22848.697265625
504,19519.642578125
505,19519.642578125
506,19519.642578125
507,19519.642578125
508,22303.275390625
509,22303.275390625
510,22303.275390625
511,22303.275390625
512,20505.75
513,20505.75
514,20505.75
515,20505.75
516,17771.2734375
517,17771.2734375
518,17771.2734375
519,17771.2734375
520,19111.208984375
521,19111.208984375
522,19111.208984375
523,19111.208984375
524,20669.333984375
525,20669.333984375
526,20669.333984375
527,20669.333984375
528,18117.462890625
529,18117.462890625
530,18117.462890625
531,18117.462890625
532,20270.53515625
533,20270.53515625
534,20270.53515625
535,20270.53515625
536,19855.310546875
537,19855.310546875
538,19855.310546875
539,19855.310546875
540,19344.517578125
541,19344.517578125
542,19344.517578125
543,19344.517578125
544,19458.80078125
545,19458.80078125
546,19458.80078125
547,19458.80078125
548,22438.923828125
549,22438.923828125
550,22438.923828125
551,22438.923828125
552,21403.55859375
553,21403.55859375
554,21403.55859375
555,21403.55859375
556,21510.08984375
557,21510.08984375
558,21510.08984375
559,21510.08984375
560,19087.8125
561,19087.8125
562,19087.8125
563,19087.8125
564,19158.63671875
565,19158.63671875
566,19158.63671875
567,19158.63671875
568,21745.46484375
569,21745.46484375
570,21745.46484375
571,21745.46484375
572,19616.546875
573,19616.546875
574,19616.546875
575,19616.546875
576,20033.55078125
577,20033.55078125
578,20033.55078125
579,20033.55078125
580,18271.748046875
581,18271.748046875
582,18271.748046875
583,18271.748046875
584,20128.658203125
585,20128.658203125
586,20128.658203125
587,20128.658203125
588,19877.044921875
589,19877.044921875
590,19877.044921875
591,19877.044921875
592,17958.759765625
593,17958.759765625
594,17958.759765625
595,17958.759765625
596,17611.40234375
597,17611.40234375
598,17611.40234375
599,17611.40234375
600,18573.09765625
601,18573.09765625
602,18573.09765625
603,18573.09765625
604,19341.931640625
605,19341.931640625
606,19341.931640625
607,19341.931640625
608,15581.8154296875
609,15581.8154296875
610,15581.8154296875
611,15581.8154296875
612,18510.5
613,18510.5
614,18510.5
615,18510.5
616,20428.01171875
617,20428.01171875
618,20428.01171875
619,20428.01171875
620,17209.90234375
621,17209.90234375
622,17209.90234375
623,17209.90234375
624,15563.0380859375
625,15563.0380859375
626,15563.0380859375
627,15563.0380859375
628,16075.3955078125
629,16075.3955078125
630,16075.3955078125
631,16075.3955078125
632,17968.1796875
633,17968.1796875
634,17968.1796875
635,17968.1796875
636,18113.453125
637,18113.453125
638,18113.453125
639,18113.453125
640,17873.015625
641,17873.015625
642,17873.015625
643,17873.015625
644,18424.22265625
645,18424.22265625
646,18424.22265625
647,18424.22265625
648,19626.318359375
649,19626.318359375
650,19626.318359375
651,19626.318359375
652,16364.095703125
653,16364.095703125
654,16364.095703125
655,16364.095703125
656,13731.955078125
657,13731.955078125
658,13731.955078125
659,13731.955078125
660,20030.548828125
661,20030.548828125
662,20030.548828125
663,20030.548828125
664,20113.375
665,20113.375
666,20113.375
667,20113.375
668,15438.9287109375
669,15438.9287109375
670,15438.9287109375
671,15438.9287109375
672,18882.537109375
673,18882.537109375
674,18882.537109375
675,18882.537109375
676,15264.357421875
677,15264.357421875
678,15264.357421875
679,15264.357421875
680,13114.85546875
681,13114.85546875
682,13114.85546875
683,13114.85546875
684,15746.7353515625
685,15746.7353515625
686,15746.7353515625
687,15746.7353515625
688,17476.32421875
689,17476.32421875
690,17476.32421875
691,17476.32421875
692,16346.01953125
693,16346.01953125
694,16346.01953125
695,16346.01953125
696,16684.33203125
697,16684.33203125
698,16684.33203125
699,16684.33203125
700,15116.6708984375
701,15116.6708984375
702,15116.6708984375
703,15116.6708984375
704,13956.794921875
705,13956.794921875
706,13956.794921875
707,13956.794921875
708,15258.408203125
709,15258.408203125
710,15258.408203125
711,15258.408203125
712,14621.6904296875
713,14621.6904296875
714,14621.6904296875
715,14621.6904296875
716,18078.92578125
717,18078.92578125
718,18078.92578125
719,18078.92578125
720,14924.283203125
721,14924.283203125
722,14924.283203125
723,14924.283203125
724,17760.0546875
725,17760.0546875
726,17760.0546875
727,17760.0546875
728,15031.6240234375
729,15031.6240234375
730,15031.6240234375
731,15031.6240234375
732,13107.1279296875
733,13107.1279296875
734,13107.1279296875
735,13107.1279296875
736,14280.1015625
737,14280.1015625
738,14280.1015625
739,14280.1015625
740,16518.61328125
741,16518.61328125
742,16518.61328125
743,16518.61328125
744,14368.10546875
745,14368.10546875
746,14368.10546875
747,14368.10546875
748,14829.970703125
749,14829.970703125
750,14829.970703125
751,14829.970703125
752,13563.0078125
753,13563.0078125
754,13563.0078125
755,13563.0078125
756,13367.953125
757,13367.953125
758,13367.953125
759,13367.953125
760,15202.1982421875
761,15202.1982421875
762,15202.1982421875
763,15202.1982421875
764,12196.1337890625
765,12196.1337890625
766,12196.1337890625
767,12196.1337890625
768,13488.3291015625
769,13488.3291015625
770,13488.3291015625
771,13488.3291015625
772,14014.2412109375
773,14014.2412109375
774,14014.2412109375
775,14014.2412109375
776,14616.35546875
777,14616.35546875
778,14616.35546875
779,14616.35546875
780,15231.388671875
781,15231.388671875
782,15231.388671875
783,15231.388671875
784,12937.046875
785,12937.046875
786,12937.046875
787,12937.046875
788,13900.087890625
789,13900.087890625
790,13900.087890625
791,13900.087890625
792,16121.669921875
793,16121.669921875
794,16121.669921875
795,16121.669921875
796,10748.6142578125
797,10748.6142578125
798,10748.6142578125
799,10748.6142578125
800,14398.21484375
801,14398.21484375
802,14398.21484375
803,14398.21484375
804,13413.33984375
805,13413.33984375
806,13413.33984375
807,13413.33984375
808,12640.865234375
809,12640.865234375
810,12640.865234375
811,12640.865234375
812,14403.458984375
813,14403.458984375
814,14403.458984375
815,14403.458984375
816,10699.8125
817,10699.8125
818,10699.8125
819,10699.8125
820,13590.53125
821,13590.53125
822,13590.53125
823,13590.53125
824,13000.88671875
825,13000.88671875
826,13000.88671875
827,13000.88671875
828,14373.7568359375
829,14373.7568359375
830,14373.7568359375
831,14373.7568359375
832,16282.5576171875
833,16282.5576171875
834,16282.5576171875
835,16282.5576171875
836,13107.671875
837,13107.671875
838,13107.671875
839,13107.671875
840,12675.82421875
841,12675.82421875
842,12675.82421875
843,12675.82421875
844,12715.556640625
845,12715.556640625
846,12715.556640625
847,12715.556640625
848,12840.4287109375
849,12840.4287109375
850,12840.4287109375
851,12840.4287109375
852,15582.7646484375
853,15582.7646484375
854,15582.7646484375
855,15582.7646484375
856,12661.8994140625
857,12661.8994140625
858,12661.8994140625
859,12661.8994140625
860,14878.7724609375
861,14878.7724609375
862,14878.7724609375
863,14878.7724609375
864,13387.66796875
865,13387.66796875
866,13387.66796875
867,13387.66796875
868,13928.646484375
869,13928.646484375
870,13928.646484375
871,13928.646484375
872,11663.630859375
873,11663.630859375
874,11663.630859375
875,11663.630859375
876,17104.0234375
877,17104.0234375
878,17104.0234375
879,17104.0234375
880,11238.09375
881,11238.09375
882,11238.09375
883,11238.09375
884,10473.048828125
885,10473.048828125
886,10473.048828125
887,10473.048828125
888,12439.93359375
889,12439.93359375
890,12439.93359375
891,12439.93359375
892,9773.505859375
893,9773.505859375
894,9773.505859375
895,9773.505859375
896,11232.2724609375
897,11232.2724609375
898,11232.2724609375
899,11232.2724609375
900,9731.47265625
901,9731.47265625
902,9731.47265625
903,9731.47265625
904,11728.44921875
905,11728.44921875
906,11728.44921875
907,11728.44921875
908,11990.5859375
909,11990.5859375
910,11990.5859375
911,11990.5859375
912,12398.23828125
913,12398.23828125
914,12398.23828125
915,12398.23828125
916,11186.232421875
917,11186.232421875
918,11186.232421875
919,11186.232421875
920,8252.2919921875
921,8252.2919921875
922,8252.2919921875
923,8252.2919921875
924,13248.115234375
925,13248.115234375
926,13248.115234375
927,13248.115234375
928,9725.78125
929,9725.78125
930,9725.78125
931,9725.78125
932,9281.9501953125
933,9281.9501953125
934,9281.9501953125
935,9281.9501953125
936,11222.810546875
937,11222.810546875
938,11222.810546875
939,11222.810546875
940,12120.041015625
941,12120.041015625
942,12120.041015625
943,12120.041015625
944,11589.4267578125
945,11589.4267578125
946,11589.4267578125
947,11589.4267578125
948,10074.939453125
949,10074.939453125
950,10074.939453125
951,10074.939453125
952,9190.5205078125
953,9190.5205078125
954,9190.5205078125
955,9190.5205078125
956,10459.89453125
957,10459.89453125
958,10459.89453125
959,10459.89453125
960,6796.6767578125
961,6796.6767578125
962,6796.6767578125
963,6796.6767578125
964,13788.158203125
965,13788.158203125
966,13788.158203125
967,13788.158203125
968,12601.087890625
969,12601.087890625
970,12601.087890625
971,12601.087890625
972,10611.6181640625
973,10611.6181640625
974,10611.6181640625
975,10611.6181640625
976,9461.8681640625
977,9461.8681640625
978,9461.8681640625
979,9461.8681640625
980,9119.1015625
981,9119.1015625
982,9119.1015625
983,9119.1015625
984,9979.8837890625
985,9979.8837890625
986,9979.8837890625
987,9979.8837890625
988,10512.9404296875
989,10512.9404296875
990,10512.9404296875
991,10512.9404296875
992,8523.03515625
993,8523.03515625
994,8523.03515625
995,8523.03515625
996,8521.72265625
997,8521.72265625
998,8521.72265625
999,8521.72265625
1000,10109.3720703125
1001,10109.3720703125
1002,10109.3720703125
1003,10109.3720703125
1004,10147.3125
1005,10147.3125
1006,10147.3125
1007,10147.3125
1008,10897.986328125
1009,10897.986328125
1010,10897.986328125
1011,10897.986328125
1012,8399.3056640625
1013,8399.3056640625
1014,8399.3056640625
1015,8399.3056640625
1016,8577.521484375
1017,8577.521484375
1018,8577.521484375
1019,8577.521484375
1020,10347.015625
1021,10347.015625
1022,10347.015625
1023,10347.015625
1024,9886.384765625
1025,9886.384765625
1026,9886.384765625
1027,9886.384765625
1028,10835.5400390625
1029,10835.5400390625
1030,10835.5400390625
1031,10835.5400390625
1032,11986.880859375
1033,11986.880859375
1034,11986.880859375
1035,11986.880859375
1036,7635.42724609375
1037,7635.42724609375
1038,7635.42724609375
1039,7635.42724609375
1040,7822.88330078125
1041,7822.88330078125
1042,7822.88330078125
1043,7822.88330078125
1044,7712.17578125
1045,7712.17578125
1046,7712.17578125
1047,7712.17578125
1048,10487.423828125
1049,10487.423828125
1050,10487.423828125
1051,10487.423828125
1052,7502.908203125
1053,7502.908203125
1054,7502.908203125
1055,7502.908203125
1056,10088.26953125
1057,10088.26953125
1058,10088.26953125
1059,10088.26953125
1060,11980.7216796875
1061,11980.7216796875
1062,11980.7216796875
1063,11980.7216796875
1064,7710.24560546875
1065,7710.24560546875
1066,7710.24560546875
1067,7710.24560546875
1068,9756.2197265625
1069,9756.2197265625
1070,9756.2197265625
1071,9756.2197265625
1072,9349.3203125
1073,9349.3203125
1074,9349.3203125
1075,9349.3203125
1076,11208.033203125
1077,11208.033203125
1078,11208.033203125
1079,11208.033203125
1080,6216.12060546875
1081,6216.12060546875
1082,6216.12060546875
1083,6216.12060546875
1084,9146.462890625
1085,9146.462890625
1086,9146.462890625
1087,9146.462890625
1088,7209.8115234375
1089,7209.8115234375
1090,7209.8115234375
1091,7209.8115234375
1092,7614.4140625
1093,7614.4140625
1094,7614.4140625
1095,7614.4140625
1096,7750.2080078125
1097,7750.2080078125
1098,7750.2080078125
1099,7750.2080078125
1100,7489.67333984375
1101,7489.67333984375
1102,7489.67333984375
1103,7489.67333984375
1104,6942.50439453125
1105,6942.50439453125
1106,6942.50439453125
1107,6942.50439453125
1108,8000.82373046875
1109,8000.82373046875
1110,8000.82373046875
1111,8000.82373046875
1112,8353.93359375
1113,8353.93359375
1114,8353.93359375
1115,8353.93359375
1116,7097.9931640625
1117,7097.9931640625
1118,7097.9931640625
1119,7097.9931640625
1120,6726.00537109375
1121,6726.00537109375
1122,6726.00537109375
1123,6726.00537109375
1124,6972.3740234375
1125,6972.3740234375
1126,6972.3740234375
1127,6972.3740234375
1128,9939.205078125
1129,9939.205078125
1130,9939.205078125
1131,9939.205078125
1132,9093.7353515625
1133,9093.7353515625
1134,9093.7353515625
1135,9093.7353515625
1136,8318.111328125
1137,8318.111328125
1138,8318.111328125
1139,8318.111328125
1140,8850.7783203125
1141,8850.7783203125
1142,8850.7783203125
1143,8850.7783203125
1144,6632.2333984375
1145,6632.2333984375
1146,6632.2333984375
1147,6632.2333984375
1148,7152.47998046875
1149,7152.47998046875
1150,7152.47998046875
1151,7152.47998046875
1152,6465.65625
1153,6465.65625
1154,6465.65625
1155,6465.65625
1156,7364.57470703125
1157,7364.57470703125
1158,7364.57470703125
1159,7364.57470703125
1160,4801.7802734375
1161,4801.7802734375
1162,4801.7802734375
1163,4801.7802734375
1164,6977.43017578125
1165,6977.43017578125
1166,6977.43017578125
1167,6977.43017578125
1168,5300.63818359375
1169,5300.63818359375
1170,5300.63818359375
1171,5300.63818359375
1172,6613.86181640625
1173,6613.86181640625
1174,6613.86181640625
1175,6613.86181640625
1176,5286.0634765625
1177,5286.0634765625
1178,5286.0634765625
1179,5286.0634765625
1180,6966.126953125
1181,6966.126953125
1182,6966.126953125
1183,6966.126953125
1184,5760.85888671875
1185,5760.85888671875
1186,5760.85888671875
1187,5760.85888671875
1188,6415.8037109375
1189,6415.8037109375
1190,6415.8037109375
1191,6415.8037109375
1192,6029.88671875
1193,6029.88671875
1194,6029.88671875
1195,6029.88671875
1196,6238.76318359375
1197,6238.76318359375
1198,6238.76318359375
1199,6238.76318359375
1200,6057.2333984375
1201,6057.2333984375
1202,6057.2333984375
1203,6057.2333984375
1204,5995.8857421875
1205,5995.8857421875
1206,5995.8857421875
1207,5995.8857421875
1208,4961.76611328125
1209,4961.76611328125
1210,4961.76611328125
1211,4961.76611328125
1212,6878.5908203125
1213,6878.5908203125
1214,6878.5908203125
1215,6878.5908203125
1216,6747.3701171875
1217,6747.3701171875
1218,6747.3701171875
1219,6747.3701171875
1220,6289.376953125
1221,6289.376953125
1222,6289.376953125
1223,6289.376953125
1224,7490.078125
1225,7490.078125
1226,7490.078125
1227,7490.078125
1228,6022.8779296875
1229,6022.8779296875
1230,6022.8779296875
1231,6022.8779296875
1232,6727.66064453125
1233,6727.66064453125
1234,6727.66064453125
1235,6727.66064453125
1236,5526.361328125
1237,5526.361328125
1238,5526.361328125
1239,5526.361328125
1240,5611.07177734375
1241,5611.07177734375
1242,5611.07177734375
1243,5611.07177734375
1244,6610.4443359375
1245,6610.4443359375
1246,6610.4443359375
1247,6610.4443359375
1248,9234.5068359375
1249,9234.5068359375
1250,9234.5068359375
1251,9234.5068359375
1252,5581.767578125
1253,5581.767578125
1254,5581.767578125
1255,5581.767578125
1256,8335.501953125
1257,8335.501953125
1258,8335.501953125
1259,8335.501953125
1260,6502.9921875
1261,6502.9921875
1262,6502.9921875
1263,6502.9921875
1264,7041.75439453125
1265,7041.75439453125
1266,7041.75439453125
1267,7041.75439453125
1268,7120.6162109375
1269,7120.6162109375
1270,7120.6162109375
1271,7120.6162109375
1272,6802.138671875
1273,6802.138671875
1274,6802.138671875
1275,6802.138671875
1276,6563.41650390625
1277,6563.41650390625
1278,6563.41650390625
1279,6563.41650390625
1280,5527.9130859375
1281,5527.9130859375
1282,5527.9130859375
1283,5527.9130859375
1284,5598.7734375
1285,5598.7734375
1286,5598.7734375
1287,5598.7734375
1288,6608.267578125
1289,6608.267578125
1290,6608.267578125
1291,6608.267578125
1292,4727.91455078125
1293,4727.91455078125
1294,4727.91455078125
1295,4727.91455078125
1296,4576.4765625
1297,4576.4765625
1298,4576.4765625
1299,4576.4765625
1300,6761.7333984375
1301,6761.7333984375
1302,6761.7333984375
1303,6761.7333984375
1304,7356.32421875
1305,7356.32421875
1306,7356.32421875
1307,7356.32421875
1308,5398.90087890625
1309,5398.90087890625
1310,5398.90087890625
1311,5398.90087890625
1312,5262.95458984375
1313,5262.95458984375
1314,5262.95458984375
1315,5262.95458984375
1316,4492.69921875
1317,4492.69921875
1318,4492.69921875
1319,4492.69921875
1320,4360.875
1321,4360.875
1322,4360.875
1323,4360.875
1324,5014.7109375
1325,5014.7109375
1326,5014.7109375
1327,5014.7109375
1328,4488.30859375
1329,4488.30859375
1330,4488.30859375
1331,4488.30859375
1332,5303.947265625
1333,5303.947265625
1334,5303.947265625
1335,5303.947265625
1336,5761.85595703125
1337,5761.85595703125
1338,5761.85595703125
1339,5761.85595703125
1340,3590.029296875
1341,3590.029296875
1342,3590.029296875
1343,3590.029296875
1344,3852.972900390625
1345,3852.972900390625
1346,3852.972900390625
1347,3852.972900390625
1348,5864.03466796875
1349,5864.03466796875
1350,5864.03466796875
1351,5864.03466796875
1352,5922.64111328125
1353,5922.64111328125
1354,5922.64111328125
1355,5922.64111328125
1356,4450.6416015625
1357,4450.6416015625
1358,4450.6416015625
1359,4450.6416015625
1360,3436.33447265625
1361,3436.33447265625
1362,3436.33447265625
1363,3436.33447265625
1364,4277.18994140625
1365,4277.18994140625
1366,4277.18994140625
1367,4277.18994140625
1368,4054.96435546875
1369,4054.96435546875
1370,4054.96435546875
1371,4054.96435546875
1372,4233.537109375
1373,4233.537109375
1374,4233.537109375
1375,4233.537109375
1376,5375.58251953125
1377,5375.58251953125
1378,5375.58251953125
1379,5375.58251953125
1380,2908.1962890625
1381,2908.1962890625
1382,2908.1962890625
1383,2908.1962890625
1384,3845.83447265625
1385,3845.83447265625
1386,3845.83447265625
1387,3845.83447265625
1388,4795.11181640625
1389,4795.11181640625
1390,4795.11181640625
1391,4795.11181640625
1392,4041.377197265625
1393,4041.377197265625
1394,4041.377197265625
1395,4041.377197265625
1396,4141.42431640625
1397,4141.42431640625
1398,4141.42431640625
1399,4141.42431640625
1400,4343.15478515625
1401,4343.15478515625
1402,4343.15478515625
1403,4343.15478515625
1404,3316.6474609375
1405,3316.6474609375
1406,3316.6474609375
1407,3316.6474609375
1408,5400.59375
1409,5400.59375
1410,5400.59375
1411,5400.59375
1412,3774.75
1413,3774.75
1414,3774.75
1415,3774.75
1416,3045.0458984375
1417,3045.0458984375
1418,3045.0458984375
1419,3045.0458984375
1420,3580.133056640625
1421,3580.133056640625
1422,3580.133056640625
1423,3580.133056640625
1424,4236.84130859375
1425,4236.84130859375
1426,4236.84130859375
1427,4236.84130859375
1428,3922.07763671875
1429,3922.07763671875
1430,3922.07763671875
1431,3922.07763671875
1432,4135.0380859375
1433,4135.0380859375
1434,4135.0380859375
1435,4135.0380859375
1436,2711.39892578125
1437,2711.39892578125
1438,2711.39892578125
1439,2711.39892578125
1440,2252.057373046875
1441,2252.057373046875
1442,2252.057373046875
1443,2252.057373046875
1444,2614.811767578125
1445,2614.811767578125
1446,2614.811767578125
1447,2614.811767578125
1448,2916.642333984375
1449,2916.642333984375
1450,2916.642333984375
1451,2916.642333984375
1452,1721.1939697265625
1453,1721.1939697265625
1454,1721.1939697265625
1455,1721.1939697265625
1456,2656.2861328125
1457,2656.2861328125
1458,2656.2861328125
1459,2656.2861328125
1460,2852.0703125
1461,2852.0703125
1462,2852.0703125
1463,2852.0703125
1464,3183.86181640625
1465,3183.86181640625
1466,3183.86181640625
1467,3183.86181640625
1468,3446.31884765625
1469,3446.31884765625
1470,3446.31884765625
1471,3446.31884765625
1472,1935.34765625
1473,1935.34765625
1474,1935.34765625
1475,1935.34765625
1476,3054.87744140625
1477,3054.87744140625
1478,3054.87744140625
1479,3054.87744140625
1480,1382.446044921875
1481,1382.446044921875
1482,1382.446044921875
1483,1382.446044921875
1484,3886.90478515625
1485,3886.90478515625
1486,3886.90478515625
1487,3886.90478515625
1488,2239.01806640625
1489,2239.01806640625
1490,2239.01806640625
1491,2239.01806640625
1492,3081.124755859375
1493,3081.124755859375
1494,3081.124755859375
1495,3081.124755859375
1496,2211.3857421875
1497,2211.3857421875
1498,2211.3857421875
1499,2211.3857421875
1500,3598.5869140625
1501,3598.5869140625
1502,3598.5869140625
1503,3598.5869140625
1504,2425.35791015625
1505,2425.35791015625
1506,2425.35791015625
1507,2425.35791015625
1508,3047.191162109375
1509,3047.191162109375
1510,3047.191162109375
1511,3047.191162109375
1512,2285.91162109375
1513,2285.91162109375
1514,2285.91162109375
1515,2285.91162109375
1516,4411.64892578125
1517,4411.64892578125
1518,4411.64892578125
1519,4411.64892578125
1520,3747.34521484375
1521,3747.34521484375
1522,3747.34521484375
1523,3747.34521484375
1524,3771.347900390625
1525,3771.347900390625
1526,3771.347900390625
